session,location,response_location,reaction_time
1,0,0,0.5626
1,11,11,0.6658
1,19,19,1.0339
1,0,0,0.5114
1,16,16,0.8691
1,0,0,1.8894
1,2,2,1.0143
1,0,15,1.0413
1,0,0,0.7516
1,0,12,0.9593
1,0,16,1.0571
1,9,9,0.6595
1,4,10,1.8526
1,16,16,0.9394
1,0,0,0.8717
1,19,9,1.3312
1,0,0,0.7433
1,16,16,0.6376
1,19,0,1.0037
1,15,15,0.6237
1,15,15,0.4698
1,7,18,0.9739
1,8,8,0.6429
1,8,8,0.8433
1,15,0,0.4742
1,0,0,0.4584
1,0,10,0.7898
1,0,0,0.5043
1,18,0,0.5682
1,0,0,0.4323
1,2,2,0.7051
1,4,0,0.5621
1,10,10,0.8613
1,14,14,0.707
1,0,0,0.6338
1,12,12,0.8103
1,19,0,1.7179
1,19,13,0.8879
1,6,0,0.4964
1,0,13,0.9182
1,0,3,0.8897
1,0,16,1.0015
1,4,4,0.683
1,0,0,0.4852
1,16,16,0.6724
1,18,13,0.6143
1,16,16,0.6151
1,2,2,1.0063
1,19,19,1.0208
1,0,12,0.7799
1,0,0,0.4447
1,13,13,0.8398
1,16,16,0.8492
1,0,0,0.6276
1,10,0,1.0007
1,13,13,1.3346
1,0,0,0.5419
1,7,13,0.8462
1,6,0,0.4663
1,0,0,1.4267
1,1,0,0.421
1,0,0,0.5351
2,16,0,0.5117
2,7,0,0.4328
2,0,0,0.5784
2,10,10,0.5306
2,0,0,0.3352
2,0,0,0.3964
2,0,15,0.5567
2,0,0,0.4748
2,1,1,0.5483
2,1,1,0.4931
2,3,3,1.1351
2,15,15,0.5582
2,12,14,0.8522
2,17,0,0.4051
2,0,0,0.3181
2,0,0,0.453
2,4,4,0.8066
2,0,0,0.3532
2,9,9,0.4079
2,0,9,0.633
2,10,10,0.4744
2,17,0,0.2565
2,0,0,0.2573
2,0,0,0.2535
2,15,15,0.6204
2,5,0,0.2582
2,4,4,1.0834
2,0,0,0.338
2,12,0,0.3528
2,0,0,0.2953
2,0,0,0.2632
2,6,6,1.2903
2,11,11,0.6348
2,9,9,0.4749
2,11,11,0.5316
2,0,0,0.2926
2,0,0,0.2508
2,0,0,0.3103
2,15,15,0.6246
2,0,0,0.2723
2,0,0,0.262
2,7,0,0.1985
2,0,0,0.2903
2,13,0,0.4864
2,14,14,0.7367
2,10,10,0.605
2,8,0,0.5788
2,0,0,0.5705
2,0,10,0.7718
2,13,13,0.6286
2,0,0,0.2291
2,6,0,0.5149
2,10,10,0.4243
2,2,2,0.455
2,14,14,0.6443
2,0,0,0.2906
2,11,11,0.5031
2,0,0,0.2229
2,13,0,0.4002
2,0,0,0.2811
2,0,0,0.2866
2,0,0,0.3744
2,19,0,0.2302
2,7,7,1.2164
2,0,0,0.229
2,0,0,0.3479
2,4,4,0.8042
2,0,0,0.2923
2,0,0,0.6585
2,6,0,0.3842
2,0,0,0.2164
2,0,0,0.263
2,1,1,0.6686
2,8,8,0.7867
2,0,0,0.1908
2,4,0,0.241
2,12,0,1.0784
2,0,0,0.2988
2,14,14,0.7311
2,0,0,0.9027
1,0,19,0.7516
1,11,11,0.7282
1,0,15,0.7075
1,0,0,2.1804
1,7,7,0.9778
1,0,17,0.961
1,0,0,0.5976
1,0,17,0.9465
1,7,0,0.7693
1,0,10,1.0114
1,0,12,0.7741
1,0,16,0.8804
1,1,0,0.3862
1,8,8,0.8342
1,17,17,0.8881
1,0,0,0.9122
1,2,2,0.6935
1,8,8,0.7103
1,0,0,0.9661
1,0,16,1.2735
1,15,15,0.6678
1,0,0,0.5281
1,0,0,0.4141
1,18,0,0.5079
1,2,0,0.7524
1,2,2,0.9837
1,11,11,0.6006
1,0,14,0.8962
1,12,12,0.7063
1,3,0,0.9188
1,18,9,0.7218
1,0,0,0.8822
1,14,14,0.578
1,0,16,0.8706
1,9,9,0.71
1,0,11,0.5755
1,1,0,0.3822
1,11,11,0.6638
1,0,0,0.5461
1,15,15,0.7199
1,9,9,0.5118
1,15,15,0.6421
1,0,0,0.3722
1,0,0,0.3903
1,0,0,0.4697
1,8,8,1.3062
1,1,0,0.4665
1,0,0,1.8261
1,0,9,1.0251
1,0,0,0.5768
1,16,16,1.302
1,6,0,0.4321
1,0,0,0.8582
1,0,13,0.833
1,0,10,1.0482
1,19,19,0.7952
1,12,12,0.9092
1,13,13,0.8912
1,0,13,0.7435
1,0,0,0.517
1,0,0,0.5655
1,3,3,0.9168
1,0,13,1.0195
1,0,0,1.0122
1,10,10,0.6751
1,15,15,0.6624
1,0,0,0.5162
1,0,0,0.6839
1,12,12,1.0484
1,11,11,1.0844
1,0,0,0.7057
1,17,2,1.2365
1,2,2,0.9612
1,10,10,0.6542
1,0,16,1.35
1,2,2,0.8364
1,12,12,1.171
1,0,0,0.5222
1,0,13,0.794
1,0,0,0.6299
2,17,0,0.2688
2,10,10,0.6247
2,1,1,0.4889
2,6,6,0.7744
2,0,0,0.739
2,7,0,0.3326
2,0,0,0.3776
2,0,0,0.2356
2,0,0,0.2608
2,17,0,0.2494
2,3,0,0.3849
2,0,0,0.3431
2,0,0,0.3486
2,0,0,0.2848
2,1,1,0.5723
2,0,0,0.2107
2,0,0,0.2192
2,0,0,0.2903
2,0,0,1.5243
2,0,0,0.333
2,0,0,0.3665
2,4,4,0.8572
2,13,13,0.6133
2,0,14,0.6111
2,0,0,0.4862
2,12,0,0.322
2,0,9,1.1262
2,0,9,0.9046
2,0,0,0.3385
2,14,14,0.5108
2,16,16,0.5286
2,18,9,0.5798
2,15,15,0.5541
2,0,0,0.3207
2,3,3,0.9722
2,16,16,0.7627
2,0,0,0.3126
2,0,0,0.4645
2,0,16,0.9413
2,0,0,0.3552
2,0,0,0.3537
2,0,0,0.2986
2,0,0,0.2208
2,0,0,0.2493
2,4,4,0.8281
2,0,0,0.213
2,0,0,0.3144
2,0,0,0.1889
2,0,0,0.2748
2,4,4,0.8214
2,0,0,0.2406
2,5,4,0.8243
2,9,9,0.5202
2,0,0,0.2363
2,17,0,0.2711
2,0,0,0.2106
2,8,8,0.7094
2,17,0,0.2747
2,0,0,0.2247
2,4,4,0.7579
2,0,0,0.2095
2,16,16,0.7724
2,0,0,0.2028
2,4,9,0.6162
2,0,0,0.2259
2,10,10,0.5488
2,0,0,0.2248
2,0,0,0.223
2,16,0,0.2021
2,16,16,0.8408
2,0,0,0.1743
2,0,0,0.2301
2,13,13,0.9608
2,7,0,0.3163
2,8,8,0.6707
2,0,0,0.2544
2,0,0,0.2614
2,0,0,0.2065
2,0,0,0.2589
2,0,0,0.3493
1,0,13,1.3418
1,0,0,0.9964
1,6,0,0.8605
1,0,0,0.4695
1,6,6,0.9857
1,2,2,0.7562
1,16,8,0.7757
1,13,13,0.818
1,0,0,0.3299
1,18,13,0.9542
1,7,0,1.0261
1,18,18,0.9242
1,12,12,0.815
1,0,0,0.5695
1,0,12,1.3615
1,4,4,0.7905
1,17,0,0.5921
1,0,18,1.9796
1,0,0,0.6642
1,0,0,0.4064
1,0,0,0.4085
1,18,0,1.7077
1,0,10,1.8237
1,19,19,0.7619
1,4,3,1.1554
1,1,0,0.4496
1,0,0,0.456
1,3,3,0.8547
1,0,0,0.5773
1,12,0,0.4265
1,0,5,1.2998
1,4,4,1.0839
1,0,0,0.9039
1,2,2,0.5059
1,0,0,0.4161
1,12,12,0.9196
1,0,0,0.6982
1,14,14,0.6381
1,17,17,0.8021
1,0,0,0.4499
1,9,9,0.5992
1,0,0,0.5125
1,17,3,1.2122
1,0,0,0.6665
1,14,14,0.5584
1,0,0,0.5467
1,0,0,0.5714
1,16,16,0.5845
1,0,0,0.4826
1,0,14,0.8916
1,0,0,0.6846
1,0,0,0.5467
1,11,11,0.8017
1,6,0,0.4512
1,18,18,0.7963
1,0,0,0.6917
1,19,19,0.834
1,0,13,0.6758
1,0,0,0.4887
1,11,11,0.5567
1,0,0,0.5626
1,4,13,1.6535
1,3,3,0.8493
1,2,2,0.8972
1,15,15,0.6021
1,15,15,0.6039
1,0,0,0.4746
1,0,0,0.466
1,12,13,0.8009
1,17,17,0.6445
1,12,0,0.6262
1,10,10,0.6335
1,0,12,0.761
1,15,15,0.5936
1,10,10,0.6511
1,0,13,0.8328
1,0,0,0.4022
1,19,0,0.4873
1,4,4,1.803
1,6,0,0.363
2,6,16,1.236
2,0,0,0.5528
2,0,16,0.9148
2,0,0,0.4529
2,0,0,0.7184
2,0,0,0.7588
2,0,0,0.6827
2,7,0,0.5048
2,15,15,0.5365
2,0,0,0.3987
2,9,9,0.5487
2,8,8,0.7106
2,0,0,1.4064
2,11,11,0.5865
2,0,0,0.345
2,18,0,0.2991
2,0,0,0.2362
2,6,0,0.1929
2,19,0,0.438
2,0,0,0.6565
2,0,0,0.9157
2,0,2,1.0879
2,1,1,0.6272
2,10,10,0.8431
2,0,0,0.3188
2,5,5,1.1989
2,11,11,0.7013
2,10,10,0.5121
2,0,0,0.4174
2,1,1,0.5208
2,16,0,0.5606
2,0,16,0.9654
2,19,9,0.9402
2,0,9,0.8454
2,0,0,0.3755
2,0,11,0.9568
2,0,11,0.9146
2,7,0,0.6758
2,16,16,1.3704
2,3,3,0.7242
2,15,15,0.5541
2,4,4,0.5865
2,7,0,0.2308
2,0,0,0.2089
2,14,14,0.4884
2,0,0,0.2531
2,0,0,0.2267
2,7,0,0.2148
2,0,0,0.1893
2,12,12,0.8587
2,0,0,0.2088
2,0,13,0.6184
2,5,0,0.2345
2,0,0,0.2292
2,3,3,0.6712
2,2,2,0.5275
2,0,0,0.2961
2,0,0,0.2398
2,3,3,0.5757
2,0,0,0.2873
2,19,0,0.2265
2,0,0,0.3209
2,14,14,0.5545
2,0,0,0.3165
2,0,0,0.4712
2,11,11,0.6304
2,6,0,0.2562
2,0,0,0.3769
2,0,0,0.3703
2,14,14,0.5313
2,2,2,0.4434
2,0,0,0.4082
2,0,0,0.5048
2,0,0,0.2947
2,8,0,0.301
2,0,0,0.2583
2,0,0,0.231
2,14,14,0.6806
2,2,2,0.5352
2,0,0,0.265
1,19,3,0.8588
1,0,0,0.4963
1,0,0,0.7181
1,18,18,0.7296
1,0,0,0.5335
1,8,8,0.8442
1,11,11,0.6957
1,0,0,0.856
1,0,0,0.6095
1,2,2,0.7223
1,0,0,0.6065
1,0,0,0.4198
1,7,9,0.9321
1,0,0,0.4901
1,0,0,0.5638
1,1,0,0.8283
1,0,0,0.974
1,15,15,0.6679
1,8,8,0.5917
1,10,10,0.6594
1,0,19,0.6773
1,13,0,0.514
1,4,4,0.6705
1,9,9,0.6083
1,15,15,1.9194
1,0,0,0.6537
1,3,3,0.8881
1,6,0,0.5776
1,1,0,0.568
1,0,0,0.5801
1,5,16,0.7784
1,0,0,0.3498
1,0,10,0.8002
1,0,0,0.8593
1,12,12,0.5678
1,13,13,0.9178
1,9,9,0.6004
1,0,0,0.5721
1,0,0,0.6747
1,2,10,0.8538
1,0,0,0.6842
1,0,0,0.5602
1,0,0,1.2677
1,5,5,0.9821
1,0,0,0.5245
1,7,18,1.0556
1,0,0,1.4434
1,0,0,1.5953
1,7,0,1.2112
1,13,13,0.8997
1,10,10,0.8591
1,15,12,1.0442
1,8,9,1.2843
1,3,3,0.7706
1,2,2,0.7299
1,11,11,0.533
1,6,6,0.9269
1,9,9,0.6165
1,10,10,0.6796
1,0,0,0.5362
1,0,0,0.3241
1,0,13,0.6838
1,0,13,1.1894
1,0,16,0.766
1,0,0,0.6363
1,5,3,0.7938
1,9,9,0.7948
1,0,0,0.3638
1,0,0,0.4088
1,0,0,0.5255
1,8,8,1.1794
1,0,0,0.8507
1,18,0,0.9624
1,0,0,0.6383
1,0,0,0.4744
1,0,10,1.0743
1,2,2,0.6563
1,0,0,0.4007
1,13,13,1.1665
1,0,9,0.9544
2,0,0,0.2687
2,0,0,0.9186
2,0,0,0.3823
2,0,0,0.3326
2,12,0,0.353
2,11,11,0.5183
2,19,0,0.3568
2,0,0,0.372
2,0,0,0.4582
2,0,0,0.2376
2,18,0,0.2331
2,0,0,0.4704
2,0,0,0.3867
2,16,16,0.8319
2,0,0,0.3161
2,12,0,0.562
2,0,0,0.6133
2,6,0,0.7863
2,19,0,0.0
2,15,0,0.3581
2,18,0,0.5583
2,0,0,0.5525
2,8,0,0.4784
2,12,12,0.8645
2,0,0,0.3241
2,0,0,0.492
2,0,0,0.3428
2,0,0,0.3828
2,0,0,0.4522
2,0,11,0.9766
2,2,2,0.52
2,5,0,0.3121
2,0,0,0.3386
2,0,0,0.4985
2,13,13,0.6862
2,0,0,0.4162
2,0,0,0.3793
2,8,8,0.7851
2,0,0,0.3541
2,0,0,0.6907
2,4,4,0.6471
2,0,0,0.4389
2,0,0,0.2469
2,5,0,0.3047
2,0,0,0.2169
2,0,0,0.3402
2,0,0,0.2291
2,15,0,0.3948
2,0,0,0.217
2,0,0,0.1642
2,0,0,0.3654
2,0,0,0.2371
2,0,0,0.181
2,0,0,0.2299
2,5,0,0.1761
2,10,10,0.7503
2,0,0,0.2948
2,9,9,0.5711
2,16,16,0.4192
2,12,0,0.1797
2,0,0,0.2107
2,3,3,0.8064
2,8,8,0.8584
2,0,0,0.2437
2,16,10,1.866
2,0,0,0.2405
2,0,0,0.6186
2,0,0,0.2767
2,16,16,0.7544
2,9,9,0.4606
2,13,0,0.2113
2,15,15,0.513
2,0,0,0.2703
2,0,11,0.6022
2,0,9,0.7249
2,0,0,0.3044
2,15,0,0.4602
2,10,10,0.4628
2,17,0,0.2307
2,10,10,0.5887
1,16,16,0.7499
1,18,0,0.6596
1,0,10,1.0704
1,1,16,0.8454
1,14,14,0.7755
1,1,0,0.4584
1,16,16,0.7157
1,15,15,0.6178
1,12,0,0.424
1,17,0,0.5663
1,0,10,0.8095
1,11,0,0.4258
1,4,0,0.6205
1,18,18,0.9706
1,13,12,0.8199
1,8,13,0.92
1,9,9,0.5944
1,16,16,1.0639
1,17,18,1.335
1,6,6,0.9296
1,10,10,0.6407
1,0,0,0.8784
1,6,9,0.778
1,0,0,0.5623
1,0,0,0.626
1,0,0,0.4642
1,2,2,0.7441
1,0,0,1.578
1,0,18,1.2696
1,10,10,0.6482
1,0,0,0.8973
1,10,10,0.5203
1,0,0,0.4321
1,0,0,0.3762
1,13,13,0.6386
1,0,0,0.8702
1,0,0,0.6236
1,0,0,1.2657
1,0,0,0.8586
1,19,0,0.7225
1,0,0,1.0198
1,0,0,0.3267
1,12,0,0.3664
1,17,0,1.4019
1,3,3,0.8205
1,0,11,0.5766
1,6,0,0.6156
1,0,18,0.9551
1,0,9,1.0202
1,1,0,0.5686
1,0,0,0.5746
1,7,0,2.3158
1,0,0,0.9924
1,0,0,0.6061
1,7,0,0.6464
1,19,0,0.643
1,18,18,0.812
1,0,9,0.8755
1,12,18,0.6928
1,0,10,0.6786
1,7,0,0.4182
1,0,0,0.5137
1,10,10,0.822
1,0,0,0.5904
1,9,9,0.531
1,0,0,0.3938
1,1,0,0.4444
1,0,9,1.1128
1,0,0,0.6803
1,10,10,0.6261
1,5,0,0.7886
1,0,0,1.0723
1,0,0,0.3742
1,14,14,0.6164
1,0,0,0.5489
1,0,0,0.4261
1,13,13,0.7223
1,0,0,1.0595
1,14,14,0.5122
1,2,2,0.6863
2,0,0,0.2706
2,10,10,0.4804
2,0,0,0.3368
2,0,0,0.3055
2,13,0,0.4375
2,0,0,0.3049
2,15,0,0.3065
2,4,4,0.8163
2,0,9,0.6918
2,2,2,0.4682
2,0,0,0.5982
2,0,0,0.2743
2,11,11,0.4628
2,2,2,0.6406
2,17,0,0.3808
2,0,0,0.2428
2,0,11,0.5434
2,19,0,0.3572
2,18,0,0.5986
2,0,16,0.7785
2,5,0,0.3304
2,1,1,0.3605
2,4,0,0.3562
2,0,0,0.2728
2,0,0,0.3228
2,0,0,0.649
2,6,0,0.382
2,0,0,0.2908
2,0,0,0.4286
2,0,0,0.2871
2,18,0,0.2574
2,0,0,0.6597
2,16,0,0.3688
2,0,11,0.5252
2,12,12,0.7761
2,0,9,0.8944
2,0,0,0.3849
2,0,0,0.576
2,0,0,0.429
2,0,0,0.7387
2,17,0,0.2601
2,1,1,0.3854
2,0,0,0.1531
2,9,9,0.5227
2,15,15,0.4779
2,0,0,0.185
2,17,0,0.2235
2,12,12,0.6209
2,0,0,0.4028
2,1,1,0.4762
2,0,0,0.2135
2,9,9,0.3948
2,19,0,0.2981
2,0,0,0.3849
2,0,0,0.2149
2,0,0,0.3307
2,0,0,0.285
2,3,3,0.6465
2,0,0,0.3468
2,12,12,0.8729
2,0,0,0.3358
2,0,0,0.4668
2,0,0,0.3503
2,3,3,0.6103
2,0,0,0.2546
2,0,0,0.1903
2,0,0,0.3427
2,0,0,0.3282
2,0,0,0.2932
2,0,0,0.3394
2,0,0,0.2582
2,0,0,0.3017
2,0,0,0.1988
2,5,0,0.3493
2,0,0,0.2305
2,0,0,0.2627
2,0,0,0.2427
2,14,14,0.842
2,0,0,0.428
2,0,0,0.1809
1,10,10,0.6701
1,0,0,0.9118
1,4,0,0.552
1,9,9,0.4843
1,0,0,0.6204
1,0,18,1.2032
1,1,0,0.7858
1,17,0,1.4114
1,0,0,1.6238
1,7,0,0.9577
1,12,12,0.8334
1,0,0,0.6715
1,0,0,0.4362
1,15,0,0.4597
1,9,18,1.0624
1,6,13,1.1858
1,0,0,0.472
1,0,16,0.9006
1,8,8,0.8363
1,0,0,0.52
1,13,13,1.1075
1,19,0,0.4836
1,0,13,2.337
1,0,0,1.3178
1,0,0,0.5651
1,11,11,1.4137
1,2,2,1.4032
1,16,16,1.2655
1,0,0,0.9814
1,19,0,0.8936
1,2,2,0.8023
1,5,10,1.6715
1,6,0,0.8745
1,0,0,0.5296
1,16,16,1.1461
1,8,0,0.8835
1,16,16,0.8646
1,0,0,0.5976
1,10,10,0.638
1,18,0,0.4541
1,7,13,0.6972
1,12,12,0.8926
1,6,0,0.4986
1,10,10,0.7384
1,11,11,0.9428
1,0,0,0.3986
1,0,0,1.3171
1,7,0,0.3667
1,10,10,0.6103
1,8,8,0.8627
1,9,9,0.6143
1,10,10,0.443
1,17,0,0.3616
1,0,0,0.3309
1,0,0,0.3158
1,4,4,0.783
1,3,3,1.0676
1,0,0,0.4686
1,0,0,0.4166
1,10,10,0.68
1,0,0,0.3921
1,18,18,0.7431
1,15,15,0.6665
1,14,14,0.7261
1,0,0,0.3328
1,14,14,0.4983
1,11,11,0.632
1,2,2,0.6843
1,0,0,0.3359
1,0,14,1.1586
1,5,0,0.3225
1,16,16,0.7745
1,12,0,0.3429
1,0,0,0.387
1,0,0,0.4511
1,0,0,0.4688
1,0,0,0.7639
1,0,0,0.3939
1,8,0,0.4807
1,0,0,0.4604
2,0,0,0.3017
2,7,0,0.4564
2,12,12,0.6321
2,0,0,0.3544
2,0,14,0.6624
2,5,13,1.0503
2,0,0,0.2921
2,0,0,0.2912
2,8,8,0.6907
2,2,2,0.517
2,11,11,0.359
2,0,0,0.3409
2,9,9,0.4346
2,0,0,0.3511
2,2,2,0.3987
2,6,0,0.1887
2,10,10,0.5148
2,0,0,0.2523
2,0,0,0.2766
2,1,1,0.4592
2,6,0,0.2513
2,0,0,0.343
2,8,8,0.7886
2,7,0,0.205
2,12,0,0.4791
2,9,9,0.6765
2,0,0,0.4399
2,0,12,0.9808
2,17,0,0.4869
2,12,12,0.748
2,0,0,0.6556
2,18,0,0.3908
2,8,0,0.4519
2,0,0,0.4599
2,12,12,0.5949
2,6,0,0.3052
2,11,11,0.5665
2,0,0,0.8682
2,0,0,0.3464
2,10,10,0.6497
2,15,15,0.39
2,0,0,0.2472
2,17,0,0.2006
2,2,2,0.5626
2,0,4,0.7923
2,17,0,0.309
2,0,0,0.2832
2,14,14,0.6686
2,10,10,0.5284
2,16,16,0.5421
2,8,0,0.2668
2,6,6,0.7984
2,4,4,0.7952
2,0,0,0.4116
2,0,0,0.2291
2,0,0,0.2526
2,2,2,0.4572
2,8,8,0.8847
2,4,4,0.6514
2,0,0,0.2626
2,0,0,0.285
2,4,4,0.5666
2,2,2,0.4118
2,6,0,0.2912
2,8,0,0.4452
2,13,13,0.5828
2,10,10,0.7801
2,12,12,0.7005
2,15,15,0.4298
2,0,0,0.5289
2,0,0,0.3265
2,9,9,0.6849
2,0,0,0.2791
2,0,9,0.6659
2,0,0,0.3226
2,1,1,0.449
2,14,14,0.577
2,0,0,0.2504
2,0,13,0.8626
2,11,11,0.3744
1,4,4,0.8406
1,0,0,0.4723
1,0,0,0.5257
1,15,0,0.7061
1,3,3,1.2193
1,0,0,0.4376
1,2,2,0.6519
1,2,2,1.0172
1,15,15,0.7217
1,0,0,0.4194
1,0,0,1.0289
1,0,0,0.4641
1,0,0,0.4415
1,0,0,0.7217
1,15,15,0.704
1,16,16,0.9277
1,8,8,0.8117
1,0,0,0.4319
1,11,11,0.5471
1,0,0,0.7039
1,0,2,1.0469
1,17,0,0.3578
1,0,19,1.3034
1,0,0,0.5992
1,0,9,0.9074
1,0,0,0.5417
1,9,9,0.6872
1,0,0,0.4512
1,0,0,0.4719
1,0,0,0.438
1,0,9,1.5252
1,0,0,1.1096
1,0,9,1.6246
1,2,2,0.576
1,0,0,0.4082
1,14,14,0.5793
1,11,9,0.6692
1,0,0,0.775
1,0,0,0.438
1,0,0,0.3758
1,1,0,1.069
1,17,17,1.5109
1,15,15,0.7704
1,0,0,1.2873
1,0,0,0.5622
1,0,16,0.8244
1,0,0,0.4739
1,5,0,0.5158
1,0,0,0.4907
1,7,0,0.4825
1,4,4,1.2147
1,0,0,0.7892
1,0,16,1.5644
1,8,0,0.4704
1,0,0,0.5462
1,19,19,1.0228
1,0,0,0.3632
1,13,13,1.0211
1,0,0,0.4222
1,0,0,0.3866
1,0,0,0.4281
1,7,0,0.4482
1,6,0,0.3409
1,8,14,0.7028
1,0,3,0.7093
1,9,9,0.4568
1,0,0,0.3368
1,0,0,0.8439
1,0,0,0.4625
1,0,0,0.3961
1,0,0,0.7722
1,11,11,0.4958
1,5,0,0.4165
1,9,9,1.0335
1,0,0,0.3822
1,0,0,0.3372
1,0,0,0.3367
1,19,0,0.3821
1,0,11,0.8823
1,4,4,0.8239
2,12,0,0.2812
2,12,0,0.3187
2,4,0,0.3787
2,9,9,0.4422
2,0,9,0.675
2,0,0,0.4263
2,18,10,1.1098
2,0,0,0.2539
2,0,0,0.3376
2,19,0,0.5149
2,18,0,0.3247
2,2,2,0.606
2,0,0,0.233
2,13,0,0.2565
2,1,1,0.4844
2,10,10,0.7105
2,0,0,0.2399
2,0,0,0.189
2,14,14,0.8763
2,9,9,0.5324
2,19,0,0.2524
2,16,16,0.6614
2,17,0,0.2165
2,18,0,0.4212
2,3,3,0.7022
2,0,0,0.2411
2,0,0,1.0527
2,13,10,0.7826
2,0,0,0.2152
2,0,0,0.2528
2,0,0,0.2151
2,0,0,0.2193
2,12,0,0.2863
2,0,0,0.1869
2,0,0,0.1829
2,13,0,0.2406
2,14,14,0.4792
2,14,14,0.4997
2,0,0,0.2431
2,4,0,0.2622
2,0,0,0.361
2,19,0,1.2806
2,0,0,0.3589
2,0,0,0.3509
2,10,10,0.4889
2,0,0,0.233
2,0,0,0.2871
2,0,0,0.2091
2,14,14,0.6605
2,15,15,0.4718
2,9,9,0.4219
2,2,2,0.4844
2,0,8,0.6411
2,11,11,0.476
2,0,0,0.4972
2,0,0,0.2659
2,18,0,0.2569
2,5,0,0.2414
2,0,0,0.3527
2,0,0,0.2866
2,0,0,0.5666
2,1,0,0.4343
2,0,0,0.2628
2,13,13,0.6878
2,9,9,0.5097
2,18,0,0.2391
2,0,0,0.2727
2,6,0,0.2666
2,4,0,0.2535
2,16,16,0.5124
2,19,0,0.297
2,11,11,0.4908
2,10,10,0.5986
2,0,0,0.3193
2,3,3,0.6787
2,0,0,0.2608
2,0,0,0.2871
2,17,0,0.2527
2,7,0,0.303
2,18,0,0.3968
1,0,0,0.2755
