session,amplitude,presence,response_presence,reaction_time
1,2.7667,1,1,0.6356
1,2.7667,1,1,0.3721
1,2.7667,0,0,0.3797
1,2.7667,0,0,0.8499
1,2.7667,1,1,0.34
1,2.7667,1,1,0.7721
1,2.7667,1,1,0.3759
1,2.7667,0,0,0.3817
1,2.7667,0,0,0.5322
1,2.7667,0,0,0.444
1,2.7667,1,1,0.4141
1,2.7667,0,0,0.3778
1,2.7667,1,0,1.1195
1,2.7667,1,1,0.344
1,2.7667,0,0,0.3884
1,2.7667,0,0,0.3617
2,2.7667,0,0,0.4024
2,2.7667,0,0,0.3181
2,2.7667,0,0,0.378
2,2.7667,0,0,0.6978
2,2.7667,1,1,0.2423
2,2.7667,0,0,0.3762
2,2.7667,0,0,0.7104
2,2.7667,1,1,0.3679
2,2.7667,1,1,0.3596
2,2.7667,0,0,0.3679
2,2.7667,1,1,0.6138
2,2.7667,1,1,0.6342
2,2.7667,0,0,0.3916
2,2.7667,0,1,1.0013
2,2.7667,0,1,0.8938
2,2.7667,0,0,0.3138
2,2.7667,0,0,0.9117
2,2.7667,1,1,0.3544
2,2.7667,1,1,0.4603
2,2.7667,0,0,0.3345
1,2.5222,0,0,0.4875
1,2.5222,0,0,0.3686
1,2.5222,0,0,0.4621
1,2.5222,0,1,0.858
1,2.5222,1,1,0.39
1,2.5222,1,0,0.362
1,2.5222,0,0,0.3926
1,2.5222,1,1,0.4139
1,2.5222,0,0,0.3282
1,2.5222,1,1,0.4718
1,2.5222,0,0,0.4524
1,2.5222,0,0,0.7929
1,2.5222,1,1,0.3497
1,2.5222,0,0,0.3737
1,2.5222,0,0,0.6056
1,2.5222,0,1,1.1458
1,2.5222,0,0,0.8173
1,2.5222,1,1,0.5181
1,2.5222,0,0,0.3967
1,2.5222,0,0,0.5139
2,2.5222,1,1,0.5844
2,2.5222,1,1,0.359
2,2.5222,1,1,0.3424
2,2.5222,1,1,0.3038
2,2.5222,0,0,0.2578
2,2.5222,1,1,0.3639
2,2.5222,0,0,0.6119
2,2.5222,0,0,0.4736
2,2.5222,1,1,0.368
2,2.5222,1,1,0.3181
2,2.5222,0,0,0.3763
2,2.5222,1,1,0.32
2,2.5222,1,1,0.3956
2,2.5222,1,1,0.4377
2,2.5222,1,1,0.4516
2,2.5222,0,0,0.8734
2,2.5222,0,0,0.5958
2,2.5222,0,0,0.7616
2,2.5222,1,1,0.322
2,2.5222,1,1,0.4756
1,2.2778,0,0,1.0989
1,2.2778,0,0,0.4929
1,2.2778,0,0,0.7722
1,2.2778,0,0,0.4661
1,2.2778,0,0,0.5084
1,2.2778,1,1,1.148
1,2.2778,1,1,0.6039
1,2.2778,1,1,0.5697
1,2.2778,0,0,0.5201
1,2.2778,1,1,0.5362
1,2.2778,1,1,0.3681
1,2.2778,1,1,0.3836
1,2.2778,0,0,0.4758
1,2.2778,0,0,0.5585
1,2.2778,1,0,1.1157
1,2.2778,1,1,0.3457
1,2.2778,1,1,0.3941
1,2.2778,1,0,1.0236
1,2.2778,1,1,0.5539
1,2.2778,0,0,0.4263
2,2.2778,1,1,0.4583
2,2.2778,0,0,0.415
2,2.2778,1,1,0.3538
2,2.2778,0,0,0.3383
2,2.2778,1,1,0.3486
2,2.2778,1,1,0.3737
2,2.2778,1,1,0.386
2,2.2778,1,1,0.3042
2,2.2778,0,0,0.5381
2,2.2778,1,1,0.3084
2,2.2778,0,0,0.3257
2,2.2778,1,1,0.4138
2,2.2778,0,0,0.4043
2,2.2778,1,1,0.2643
2,2.2778,1,1,0.38
2,2.2778,1,1,0.3721
2,2.2778,0,0,0.3557
2,2.2778,1,1,0.4121
2,2.2778,1,1,0.4235
2,2.2778,1,1,0.2602
1,2.0333,0,0,1.2869
1,2.0333,0,1,0.6723
1,2.0333,1,1,0.8177
1,2.0333,0,0,0.3262
1,2.0333,1,1,0.7574
1,2.0333,0,0,0.6358
1,2.0333,0,0,0.4517
1,2.0333,0,0,0.4995
1,2.0333,1,0,1.1957
1,2.0333,1,1,0.4221
1,2.0333,1,0,0.5736
1,2.0333,1,1,0.6876
1,2.0333,1,0,0.6815
1,2.0333,1,0,0.9334
1,2.0333,0,1,0.6235
1,2.0333,1,1,0.5376
1,2.0333,1,1,0.6014
1,2.0333,0,0,0.4636
1,2.0333,1,0,0.6317
1,2.0333,1,1,1.0041
2,2.0333,1,0,0.9211
2,2.0333,0,0,0.466
2,2.0333,1,1,0.4205
2,2.0333,0,0,0.4746
2,2.0333,0,0,0.5905
2,2.0333,0,0,0.5423
2,2.0333,0,0,0.5179
2,2.0333,1,1,0.3038
2,2.0333,0,0,0.4152
2,2.0333,1,1,0.9652
2,2.0333,1,0,0.8039
2,2.0333,1,1,0.5677
2,2.0333,1,1,0.4841
2,2.0333,0,0,0.6426
2,2.0333,0,0,0.4976
2,2.0333,0,0,0.5357
2,2.0333,1,1,0.3559
2,2.0333,0,0,0.3763
2,2.0333,1,0,0.446
2,2.0333,0,0,0.5339
1,1.7889,0,0,0.6666
1,1.7889,1,0,1.0457
1,1.7889,1,1,0.5456
1,1.7889,0,0,0.6235
1,1.7889,1,1,0.3541
1,1.7889,1,0,0.7539
1,1.7889,0,0,0.5515
1,1.7889,0,1,0.7444
1,1.7889,0,0,0.3936
1,1.7889,0,0,0.3515
1,1.7889,1,0,0.4516
1,1.7889,1,1,0.8402
1,1.7889,0,0,0.4263
1,1.7889,0,0,0.4959
1,1.7889,0,0,0.4357
1,1.7889,0,0,0.3177
1,1.7889,1,1,0.7738
1,1.7889,1,0,0.4619
1,1.7889,0,0,0.5121
1,1.7889,0,1,0.6958
2,1.7889,1,1,0.4748
2,1.7889,1,1,0.374
2,1.7889,0,0,0.3077
2,1.7889,0,0,0.438
2,1.7889,1,1,1.1715
2,1.7889,0,0,0.3057
2,1.7889,0,1,0.6034
2,1.7889,1,1,0.2738
2,1.7889,0,0,0.4616
2,1.7889,0,0,0.274
2,1.7889,0,0,0.5396
2,1.7889,1,1,0.6855
2,1.7889,1,0,0.6796
2,1.7889,1,1,0.4579
2,1.7889,0,0,0.366
2,1.7889,0,0,0.4297
2,1.7889,0,0,0.4599
2,1.7889,0,0,0.5956
2,1.7889,1,0,0.3803
2,1.7889,0,0,0.3617
1,1.5444,1,1,0.5878
1,1.5444,1,1,0.4485
1,1.5444,1,0,0.37
1,1.5444,1,1,0.3601
1,1.5444,1,1,0.8238
1,1.5444,0,0,0.5137
1,1.5444,0,0,0.8917
1,1.5444,0,0,0.9557
1,1.5444,0,1,0.8658
1,1.5444,1,1,0.2998
1,1.5444,1,1,0.4801
1,1.5444,1,1,0.8317
1,1.5444,1,0,0.4916
1,1.5444,1,0,0.5741
1,1.5444,1,0,0.8897
1,1.5444,0,1,0.5698
1,1.5444,0,0,1.1459
1,1.5444,0,0,0.8079
1,1.5444,0,0,0.5259
1,1.5444,0,0,0.414
2,1.5444,0,0,0.354
2,1.5444,1,1,0.362
2,1.5444,0,0,0.3279
2,1.5444,0,0,0.2901
2,1.5444,0,0,0.6514
2,1.5444,0,0,0.3977
2,1.5444,1,0,1.0992
2,1.5444,0,0,0.2999
2,1.5444,1,1,1.0034
2,1.5444,0,1,0.7298
2,1.5444,1,1,0.6554
2,1.5444,0,0,0.3458
2,1.5444,1,0,0.4596
2,1.5444,1,1,0.6925
2,1.5444,1,0,0.3038
2,1.5444,1,0,0.84
2,1.5444,1,0,1.0433
2,1.5444,0,0,0.4318
2,1.5444,1,1,0.5655
2,1.5444,0,0,0.3477
1,1.3,1,0,0.6001
1,1.3,1,1,1.0351
1,1.3,0,0,0.366
1,1.3,1,0,0.8514
1,1.3,0,0,0.4623
1,1.3,1,0,0.5279
1,1.3,0,0,0.7481
1,1.3,1,0,0.4901
1,1.3,1,0,0.4863
1,1.3,1,0,0.6401
1,1.3,0,0,0.4511
1,1.3,1,0,0.6425
1,1.3,0,0,0.6675
1,1.3,0,0,0.639
1,1.3,0,0,0.4745
1,1.3,0,1,1.2533
1,1.3,1,0,0.5036
1,1.3,0,0,0.6459
1,1.3,0,0,0.5639
1,1.3,1,0,0.4441
2,1.3,0,0,0.7518
2,1.3,0,1,0.8061
2,1.3,0,0,0.6016
2,1.3,1,0,0.5019
2,1.3,0,0,0.6934
2,1.3,0,0,0.5143
2,1.3,0,0,0.7059
2,1.3,1,0,0.5076
2,1.3,1,1,0.7677
2,1.3,0,0,1.2415
2,1.3,1,1,1.4773
2,1.3,1,1,0.6495
2,1.3,1,0,0.4083
2,1.3,1,0,0.3797
2,1.3,0,1,0.6178
2,1.3,0,0,0.5601
2,1.3,0,0,0.6436
2,1.3,1,1,0.4696
2,1.3,0,0,0.48
2,1.3,1,0,0.5233
3,3.8,1,1,0.493
3,3.8,0,0,0.4719
3,3.8,1,1,0.4043
3,3.8,0,0,0.3703
3,3.8,0,0,0.6885
3,3.8,1,1,0.3338
3,3.8,1,1,0.278
3,3.8,0,0,0.3361
3,3.8,0,0,0.5058
3,3.8,0,0,0.7796
3,3.8,1,1,0.3146
3,3.8,0,0,0.4119
3,3.8,0,0,0.5378
3,3.8,0,0,0.6196
3,3.8,1,1,0.3718
3,3.8,0,0,0.4598
3,3.8,1,1,0.3683
3,3.8,1,1,0.3338
3,3.8,0,0,0.5497
3,3.8,1,1,0.5179
4,3.8,0,0,0.892
4,3.8,1,1,0.2978
4,3.8,0,0,1.0458
4,3.8,1,1,0.5201
4,3.8,0,0,0.4438
4,3.8,0,0,0.5501
4,3.8,0,1,0.6597
4,3.8,1,1,0.3098
4,3.8,0,0,0.616
4,3.8,0,0,0.5999
4,3.8,1,1,0.4417
4,3.8,1,1,0.3921
4,3.8,1,1,0.48
4,3.8,1,1,0.501
4,3.8,1,1,0.4691
4,3.8,0,0,0.4162
4,3.8,1,1,0.4121
4,3.8,1,1,0.338
4,3.8,0,0,0.4497
4,3.8,1,1,0.5098
3,3.5444,0,0,0.494
3,3.5444,1,1,0.282
3,3.5444,1,1,0.3479
3,3.5444,1,1,0.3258
3,3.5444,1,1,0.3659
3,3.5444,1,1,0.4298
3,3.5444,1,1,0.4496
3,3.5444,0,0,0.5258
3,3.5444,1,1,0.478
3,3.5444,1,1,0.3281
3,3.5444,0,0,0.4021
3,3.5444,0,0,0.704
3,3.5444,1,1,0.4478
3,3.5444,1,1,0.3458
3,3.5444,0,0,0.3858
3,3.5444,0,0,0.408
3,3.5444,1,1,0.3658
3,3.5444,0,0,0.8516
3,3.5444,0,0,0.4242
3,3.5444,0,0,0.4857
4,3.5444,1,1,0.5245
4,3.5444,0,0,0.468
4,3.5444,1,1,0.4169
4,3.5444,0,0,0.5101
4,3.5444,0,0,0.4476
4,3.5444,1,1,0.506
4,3.5444,1,0,0.5876
4,3.5444,1,1,0.4761
4,3.5444,1,1,0.4461
4,3.5444,0,0,0.7389
4,3.5444,0,0,0.4021
4,3.5444,0,0,0.5764
4,3.5444,0,0,0.6619
4,3.5444,1,1,0.5797
4,3.5444,1,1,0.4559
4,3.5444,0,0,0.3742
4,3.5444,0,0,0.5959
4,3.5444,1,1,0.4042
4,3.5444,0,0,0.6941
4,3.5444,0,0,0.5459
3,3.2889,1,1,0.428
3,3.2889,0,0,0.3522
3,3.2889,0,0,0.3923
3,3.2889,1,1,0.3422
3,3.2889,1,1,0.5198
3,3.2889,0,0,0.4098
3,3.2889,1,1,0.3239
3,3.2889,1,1,0.3439
3,3.2889,1,1,0.3831
3,3.2889,1,1,0.3798
3,3.2889,0,0,0.4398
3,3.2889,0,0,0.4601
3,3.2889,0,0,0.5281
3,3.2889,1,1,0.3942
3,3.2889,1,1,0.3838
3,3.2889,1,1,0.3418
3,3.2889,0,0,0.4298
3,3.2889,1,1,0.338
3,3.2889,1,1,0.3637
3,3.2889,1,1,0.3378
4,3.2889,0,0,0.6602
4,3.2889,1,1,0.344
4,3.2889,0,0,0.384
4,3.2889,0,0,1.0537
4,3.2889,1,1,0.4682
4,3.2889,0,0,0.4716
4,3.2889,0,0,0.4225
4,3.2889,1,1,0.6916
4,3.2889,1,1,0.5643
4,3.2889,1,1,0.4921
4,3.2889,0,0,0.3958
4,3.2889,1,1,0.5417
4,3.2889,0,0,0.5358
4,3.2889,0,0,0.9814
4,3.2889,0,0,0.596
4,3.2889,0,0,0.4897
4,3.2889,0,0,0.5813
4,3.2889,1,1,0.506
4,3.2889,0,1,0.7956
4,3.2889,1,1,0.3558
3,3.0333,0,0,0.3781
3,3.0333,0,0,0.4157
3,3.0333,0,0,0.6077
3,3.0333,0,0,0.9338
3,3.0333,1,1,0.3976
3,3.0333,1,0,0.8035
3,3.0333,0,1,0.683
3,3.0333,1,1,0.3339
3,3.0333,1,1,0.3198
3,3.0333,0,0,0.3358
3,3.0333,1,1,0.3542
3,3.0333,0,0,0.458
3,3.0333,0,1,1.1492
3,3.0333,1,1,0.4457
3,3.0333,0,0,0.7955
3,3.0333,0,0,0.4519
3,3.0333,0,0,0.4158
3,3.0333,1,1,0.4564
3,3.0333,1,1,0.3061
3,3.0333,0,0,0.332
4,3.0333,0,0,0.7978
4,3.0333,1,1,0.3938
4,3.0333,0,0,0.4558
4,3.0333,1,1,0.9078
4,3.0333,0,0,0.5435
4,3.0333,0,1,0.4637
4,3.0333,0,0,0.4418
4,3.0333,1,1,0.489
4,3.0333,1,1,0.9238
4,3.0333,0,0,0.5081
4,3.0333,0,0,0.5717
4,3.0333,1,1,0.4785
4,3.0333,0,0,0.4321
4,3.0333,1,1,0.5219
4,3.0333,1,1,0.4917
4,3.0333,1,1,0.4958
4,3.0333,1,1,0.4481
4,3.0333,1,1,0.4358
4,3.0333,0,0,0.4317
4,3.0333,0,0,0.4278
3,2.7778,1,1,0.6544
3,2.7778,0,1,1.1539
3,2.7778,0,0,0.4083
3,2.7778,1,1,0.2523
3,2.7778,0,0,0.3438
3,2.7778,1,1,0.5437
3,2.7778,1,1,0.3459
3,2.7778,1,1,0.4098
3,2.7778,0,0,0.4243
3,2.7778,1,1,0.4281
3,2.7778,1,1,0.3718
3,2.7778,0,0,0.9857
3,2.7778,1,1,0.4421
3,2.7778,1,0,1.3832
3,2.7778,0,0,0.4861
3,2.7778,0,0,0.71
3,2.7778,0,0,0.6265
3,2.7778,1,1,0.3659
3,2.7778,0,0,0.4001
3,2.7778,1,0,0.6237
4,2.7778,0,0,0.6744
4,2.7778,1,1,0.5223
4,2.7778,1,1,0.8739
4,2.7778,1,1,0.4057
4,2.7778,0,0,0.4437
4,2.7778,1,1,0.4737
4,2.7778,1,1,0.4758
4,2.7778,0,0,0.5277
4,2.7778,0,0,1.3212
4,2.7778,0,0,0.4656
4,2.7778,1,1,0.5957
4,2.7778,0,0,0.3538
4,2.7778,1,1,0.4778
4,2.7778,0,0,0.4658
4,2.7778,0,0,0.8916
4,2.7778,1,1,0.5973
4,2.7778,0,0,0.4619
4,2.7778,1,1,0.4298
4,2.7778,0,0,0.556
4,2.7778,0,0,0.5718
3,2.5222,0,0,0.4485
3,2.5222,1,1,0.435
3,2.5222,1,1,0.2801
3,2.5222,1,1,0.3638
3,2.5222,1,1,0.4441
3,2.5222,1,1,0.7217
3,2.5222,1,1,0.31
3,2.5222,1,1,0.3219
3,2.5222,1,1,0.354
3,2.5222,0,0,0.4197
3,2.5222,1,0,0.6102
3,2.5222,0,0,0.8162
3,2.5222,1,1,0.3824
3,2.5222,1,1,0.4718
3,2.5222,0,0,0.4278
3,2.5222,1,1,0.482
3,2.5222,1,1,0.4759
3,2.5222,0,0,0.5138
3,2.5222,0,0,0.9454
3,2.5222,1,1,0.636
4,2.5222,0,0,0.7328
4,2.5222,0,0,0.4761
4,2.5222,0,0,0.4701
4,2.5222,1,1,0.6177
4,2.5222,1,1,0.5497
4,2.5222,0,0,0.4378
4,2.5222,1,1,0.5637
4,2.5222,1,1,0.5577
4,2.5222,0,0,0.4841
4,2.5222,0,0,0.4764
4,2.5222,1,1,0.4559
4,2.5222,0,0,0.6176
4,2.5222,0,0,0.7999
4,2.5222,1,1,0.4757
4,2.5222,1,1,0.526
4,2.5222,0,0,0.4537
4,2.5222,0,0,1.0337
4,2.5222,1,1,0.6797
4,2.5222,0,0,0.5778
4,2.5222,0,0,0.5217
3,2.2667,0,0,0.5351
3,2.2667,0,0,0.5041
3,2.2667,0,0,0.5871
3,2.2667,0,0,0.4827
3,2.2667,1,1,0.4041
3,2.2667,0,0,0.6337
3,2.2667,1,1,0.3741
3,2.2667,1,1,0.4537
3,2.2667,0,0,0.5856
3,2.2667,0,0,0.754
3,2.2667,0,1,0.6317
3,2.2667,1,0,1.4931
3,2.2667,1,1,0.5261
3,2.2667,0,1,0.8455
3,2.2667,1,1,0.5239
3,2.2667,0,0,0.5163
3,2.2667,1,1,0.3264
3,2.2667,0,1,0.7356
3,2.2667,1,1,0.4155
3,2.2667,0,0,0.4561
4,2.2667,0,0,0.6503
4,2.2667,0,0,1.1577
4,2.2667,0,0,0.7635
4,2.2667,1,1,0.5644
4,2.2667,0,0,0.524
4,2.2667,1,1,0.5239
4,2.2667,1,1,0.5017
4,2.2667,0,1,1.2553
4,2.2667,0,0,0.4681
4,2.2667,1,0,0.3721
4,2.2667,0,0,0.5079
4,2.2667,0,0,1.1334
4,2.2667,0,0,0.6996
4,2.2667,1,1,0.5497
4,2.2667,0,0,0.5658
4,2.2667,1,1,0.9342
4,2.2667,1,1,0.7676
4,2.2667,0,0,0.5018
4,2.2667,0,0,0.7676
4,2.2667,1,1,0.7655
3,2.0111,0,0,0.3261
3,2.0111,0,0,0.4561
3,2.0111,0,0,0.5577
3,2.0111,0,0,0.316
3,2.0111,1,1,0.3761
3,2.0111,0,0,0.4141
3,2.0111,1,1,0.4523
3,2.0111,0,0,0.4079
3,2.0111,1,0,0.7175
3,2.0111,0,0,0.3319
3,2.0111,1,1,0.7103
3,2.0111,1,1,0.3898
3,2.0111,0,0,0.4477
3,2.0111,1,1,0.3521
3,2.0111,1,1,0.5157
3,2.0111,1,1,0.5516
3,2.0111,1,0,0.9214
3,2.0111,1,1,0.4877
3,2.0111,1,1,0.3937
3,2.0111,0,0,0.8638
4,2.0111,1,0,0.6482
4,2.0111,0,0,0.7638
4,2.0111,1,1,0.4991
4,2.0111,1,1,0.4302
4,2.0111,1,1,0.4198
4,2.0111,1,1,0.7097
4,2.0111,1,1,0.6158
4,2.0111,1,1,0.5178
4,2.0111,0,1,1.1696
4,2.0111,0,0,0.4576
4,2.0111,1,1,0.3904
4,2.0111,1,0,0.386
4,2.0111,1,1,0.5836
4,2.0111,1,1,1.0655
4,2.0111,1,1,0.7094
4,2.0111,0,0,0.7965
4,2.0111,1,1,0.7158
4,2.0111,1,1,0.4378
4,2.0111,0,0,0.476
4,2.0111,1,1,0.9596
3,1.7556,1,1,0.4317
3,1.7556,0,0,0.4831
3,1.7556,1,1,0.3861
3,1.7556,0,0,1.0151
3,1.7556,0,0,0.5117
3,1.7556,0,0,0.4101
3,1.7556,1,1,0.7016
3,1.7556,0,0,0.4395
3,1.7556,1,0,0.4345
3,1.7556,0,0,0.622
3,1.7556,0,0,0.479
3,1.7556,1,0,1.2333
3,1.7556,0,0,0.9105
3,1.7556,0,0,0.5042
3,1.7556,0,0,0.4899
3,1.7556,0,0,0.4995
3,1.7556,0,0,0.4621
3,1.7556,1,1,0.5683
3,1.7556,1,1,0.5676
3,1.7556,1,0,0.4078
4,1.7556,0,0,0.5441
4,1.7556,0,0,0.5524
4,1.7556,1,1,0.4481
4,1.7556,1,1,0.474
4,1.7556,0,0,0.4858
4,1.7556,0,0,0.8006
4,1.7556,1,0,0.6863
4,1.7556,0,1,0.4407
4,1.7556,0,0,0.4486
4,1.7556,0,1,1.0449
4,1.7556,0,0,1.0258
4,1.7556,0,0,1.0934
4,1.7556,1,1,0.6138
4,1.7556,1,1,0.8602
4,1.7556,0,0,1.0894
4,1.7556,0,0,0.7479
4,1.7556,0,0,0.5317
4,1.7556,1,1,0.4121
4,1.7556,0,0,0.4739
4,1.7556,1,1,0.5725
3,1.5,0,0,0.7645
3,1.5,0,0,0.4053
3,1.5,1,1,0.596
3,1.5,1,0,0.4817
3,1.5,0,0,0.9175
3,1.5,1,0,1.0953
3,1.5,0,0,0.3762
3,1.5,1,1,1.3916
3,1.5,1,0,0.8058
3,1.5,1,1,0.388
3,1.5,1,1,0.5877
3,1.5,0,0,0.4258
3,1.5,1,0,0.8419
3,1.5,0,1,0.7743
3,1.5,0,0,0.6956
3,1.5,1,0,0.752
3,1.5,1,1,0.4496
3,1.5,1,1,0.7897
3,1.5,1,1,0.4538
3,1.5,0,0,0.37
4,1.5,1,1,1.1248
4,1.5,0,0,0.4818
4,1.5,0,0,0.8036
4,1.5,1,1,0.724
4,1.5,0,0,0.5017
4,1.5,0,0,0.6317
4,1.5,0,1,0.8039
4,1.5,0,0,0.8575
4,1.5,1,1,1.4911
4,1.5,0,0,0.4718
4,1.5,0,0,0.576
4,1.5,0,0,0.6696
4,1.5,0,1,1.188
4,1.5,1,1,0.3365
4,1.5,1,0,0.6649
4,1.5,1,0,1.4515
4,1.5,0,1,0.5658
4,1.5,1,1,0.9187
4,1.5,1,1,0.5666
4,1.5,0,1,0.6697
