session,detection_focus,location,response_location,reaction_time
3,14,14,14,0.2499
3,14,0,0,0.1756
3,14,0,0,0.1983
3,14,0,0,0.2643
3,14,0,0,0.4318
3,14,0,14,0.3746
3,14,0,0,0.2498
3,14,0,0,0.1998
3,14,0,0,0.4893
3,14,14,14,0.25
3,14,14,14,0.4157
3,14,14,14,0.2058
3,14,0,0,0.1697
3,14,0,0,0.1618
3,14,0,0,0.1801
3,14,14,0,0.2036
3,14,0,0,0.2525
3,14,0,0,0.2184
4,14,14,14,0.2102
4,14,14,14,0.1619
4,14,0,0,0.1721
4,14,14,14,0.3331
4,14,0,0,0.1763
4,14,14,14,0.346
4,14,14,14,0.3436
4,14,14,14,0.138
4,14,14,0,0.1962
4,14,0,0,0.334
4,14,14,14,0.2736
4,14,14,14,0.2958
4,14,14,14,0.4264
4,14,14,14,0.4857
4,14,14,14,0.1983
4,14,14,14,0.202
4,14,0,0,0.3699
4,14,14,14,0.2981
4,14,14,14,0.2939
4,14,14,14,0.1723
1,15,0,0,0.4409
1,15,15,15,0.3378
1,15,0,15,0.4518
1,15,0,0,0.2863
1,15,0,0,0.5118
1,15,0,0,0.2878
1,15,15,15,0.2764
1,15,15,15,0.2903
1,15,0,0,0.2822
1,15,0,15,0.5044
1,15,15,15,0.2872
1,15,15,15,0.336
1,15,15,0,0.278
1,15,0,0,0.3459
1,15,15,15,0.2498
1,15,15,15,0.3266
1,15,15,15,0.4338
1,15,15,15,0.2339
1,15,0,0,0.6775
1,15,15,15,0.3365
2,15,15,15,0.4519
2,15,0,0,0.3658
2,15,0,0,0.2138
2,15,15,15,0.284
2,15,0,0,0.2478
2,15,0,0,0.3238
2,15,0,0,0.5397
2,15,0,0,0.2059
2,15,15,15,0.41
2,15,15,0,0.6077
2,15,15,15,0.1918
2,15,0,0,0.4439
2,15,15,15,0.2238
2,15,0,0,0.2618
2,15,0,0,0.2409
2,15,0,0,0.3105
2,15,0,0,0.2122
2,15,0,0,0.4421
2,15,0,0,0.3582
2,15,0,0,0.236
3,15,15,15,0.3181
3,15,15,15,0.4254
3,15,0,0,0.1919
3,15,15,15,0.336
3,15,0,15,0.6036
3,15,15,0,0.5738
3,15,0,0,0.3518
3,15,0,0,0.2405
3,15,15,15,0.48
3,15,0,0,0.39
3,15,15,15,0.2062
3,15,15,0,0.1898
3,15,15,15,0.2696
3,15,0,0,0.3335
3,15,15,15,0.2703
3,15,0,0,0.244
3,15,0,0,0.2199
3,15,15,15,0.2339
3,15,15,0,0.2023
3,15,15,15,0.5036
4,15,0,0,0.2922
4,15,15,15,0.2058
4,15,15,15,0.2079
4,15,0,0,0.3436
4,15,0,0,0.3082
4,15,15,15,0.3519
4,15,15,15,0.5055
4,15,0,0,0.1982
4,15,0,0,0.2316
4,15,0,0,0.2539
4,15,0,0,0.2136
4,15,15,15,0.1202
4,15,0,0,0.602
4,15,15,0,0.5235
4,15,0,0,0.3215
4,15,0,0,0.35
4,15,0,0,0.2079
4,15,15,15,0.28
4,15,0,0,0.2779
4,15,0,0,0.2858
1,16,0,0,0.4179
1,16,0,0,0.3178
1,16,0,0,0.2466
1,16,16,16,0.2843
1,16,0,0,0.2939
1,16,16,16,0.3437
1,16,16,16,0.234
1,16,16,16,0.348
1,16,16,16,0.3783
1,16,16,0,0.2759
1,16,16,16,0.3138
1,16,16,16,0.3299
1,16,0,0,0.3565
1,16,0,0,0.2417
1,16,0,0,0.5917
1,16,16,16,0.2543
1,16,0,0,0.4598
1,16,16,16,0.3344
1,16,16,16,0.282
1,16,0,16,0.3402
2,16,16,16,0.4921
2,16,16,16,0.4378
2,16,0,0,0.3554
2,16,16,0,0.6378
2,16,16,16,0.2315
2,16,16,16,0.4386
2,16,16,16,0.396
2,16,16,16,0.2579
2,16,0,0,0.27
2,16,0,0,0.5057
2,16,16,0,0.5616
2,16,0,0,0.2239
2,16,16,0,0.5418
2,16,16,16,0.5357
2,16,16,0,0.4138
2,16,16,16,0.27
2,16,16,16,0.2778
2,16,16,16,0.2757
2,16,0,0,0.3199
2,16,0,0,0.4339
3,16,16,16,0.3599
3,16,0,16,0.2723
3,16,0,0,0.2139
3,16,16,16,0.3119
3,16,16,16,0.2497
3,16,16,16,0.2339
3,16,0,0,0.3438
3,16,16,16,0.2819
3,16,0,0,0.2036
3,16,0,16,0.2715
3,16,0,0,0.2718
3,16,0,16,0.2838
3,16,0,0,0.2883
3,16,16,16,0.3042
3,16,0,0,0.2999
3,16,0,0,0.1844
3,16,0,0,0.3038
3,16,16,16,0.2379
3,16,16,16,0.4681
3,16,16,0,0.2318
4,16,0,0,0.3156
4,16,16,16,0.1764
4,16,16,0,0.2501
4,16,16,0,0.2079
4,16,16,16,0.0902
4,16,16,0,0.1718
4,16,16,16,0.4319
4,16,0,0,0.3757
4,16,16,16,0.4737
4,16,16,16,0.2224
4,16,0,0,0.3478
4,16,0,0,0.32
4,16,0,0,0.3878
4,16,16,16,0.49
4,16,16,16,0.3739
4,16,0,0,0.2558
4,16,0,0,0.2398
4,16,16,16,0.1668
4,16,16,16,0.2394
4,16,0,0,0.2958
1,17,0,0,0.3539
1,17,17,0,0.3181
1,17,17,17,0.29
1,17,0,17,0.2936
1,17,17,17,0.202
1,17,0,0,0.3758
1,17,17,0,0.2459
1,17,17,17,0.3643
1,17,17,0,0.33
1,17,0,0,0.2825
1,17,0,0,0.2859
1,17,0,17,0.4319
1,17,0,0,0.2937
1,17,17,0,0.5505
1,17,0,0,0.3758
1,17,17,17,0.3764
1,17,0,0,0.2037
1,17,17,0,0.2405
1,17,0,0,0.2039
1,17,0,0,0.21
2,17,0,0,0.2821
2,17,0,0,0.388
2,17,0,0,0.3238
2,17,17,0,0.2721
2,17,17,17,0.206
2,17,0,0,0.3357
2,17,17,17,0.4756
2,17,0,0,0.442
2,17,17,17,0.816
2,17,0,0,0.2679
2,17,0,17,0.4817
2,17,0,0,0.186
2,17,17,0,0.3557
2,17,17,17,0.2322
2,17,17,17,0.35
2,17,17,0,0.294
2,17,17,17,0.4719
2,17,17,0,0.4279
2,17,0,0,0.4717
2,17,17,0,0.3896
3,17,0,0,0.1877
3,17,17,0,0.1919
3,17,17,0,0.3837
3,17,0,0,0.1159
3,17,17,0,0.1658
3,17,0,0,0.2319
3,17,17,0,0.222
3,17,0,0,0.7257
3,17,0,0,0.312
3,17,17,0,0.2697
3,17,17,17,0.444
3,17,17,0,0.1757
3,17,17,0,0.3939
3,17,0,0,0.1795
3,17,0,0,0.2219
3,17,0,17,0.3335
3,17,17,0,0.2001
3,17,17,0,0.2004
3,17,0,0,0.2342
3,17,0,0,0.3417
4,17,17,0,0.2298
4,17,17,0,0.236
4,17,0,0,0.1839
4,17,0,0,0.2497
4,17,17,17,0.326
4,17,0,0,0.2404
4,17,17,0,0.2241
4,17,17,0,0.1982
4,17,17,17,0.4281
4,17,17,0,0.3459
4,17,0,0,0.2478
4,17,0,0,0.2339
4,17,17,0,0.2159
4,17,0,0,0.3998
4,17,17,0,0.148
4,17,17,0,0.2042
4,17,0,0,0.1781
4,17,17,0,0.3561
4,17,0,0,0.1841
4,17,0,0,0.2418
1,18,0,0,0.2461
1,18,18,0,0.2019
1,18,18,18,0.2159
1,18,18,0,0.2726
1,18,0,0,0.3862
1,18,18,0,0.2822
1,18,0,0,0.1459
1,18,18,18,0.5317
1,18,18,18,0.4256
1,18,0,0,0.304
1,18,0,0,0.3164
1,18,18,0,0.7417
1,18,18,18,0.4298
1,18,18,0,0.2599
1,18,18,18,0.5678
1,18,0,0,0.2859
1,18,0,0,0.2645
1,18,0,0,0.2701
1,18,0,0,0.2399
1,18,18,0,0.3345
2,18,0,0,0.4562
2,18,0,0,0.3527
2,18,0,0,0.2558
2,18,18,0,0.2599
2,18,0,0,0.2701
2,18,18,0,0.2918
2,18,0,0,0.324
2,18,18,18,0.452
2,18,0,0,0.3519
2,18,0,0,0.2559
2,18,18,0,0.2341
2,18,18,18,0.4779
2,18,0,18,0.6097
2,18,18,18,0.3258
2,18,18,0,0.3441
2,18,0,18,1.3991
2,18,0,0,0.1638
2,18,0,0,0.2598
2,18,0,18,0.3598
2,18,0,0,0.3198
3,18,0,0,0.254
3,18,18,0,0.1959
3,18,0,0,0.3098
3,18,0,18,0.4436
3,18,18,0,0.1757
3,18,18,0,0.2042
3,18,18,0,0.1699
3,18,0,0,0.2679
3,18,0,0,0.164
3,18,0,0,0.2604
3,18,0,0,0.1479
3,18,0,0,0.1174
3,18,0,0,0.1599
3,18,18,0,0.144
3,18,0,0,0.274
3,18,18,0,0.1901
3,18,0,0,0.2714
3,18,0,0,0.2215
3,18,18,0,0.2659
3,18,0,0,0.3662
4,18,0,0,0.2657
4,18,0,0,0.2261
4,18,0,0,0.0899
4,18,0,0,0.2297
4,18,0,0,0.3159
4,18,18,0,0.2337
4,18,18,18,0.4498
4,18,18,0,0.4138
4,18,18,0,0.1982
4,18,0,0,0.1204
4,18,0,0,0.2136
4,18,0,0,0.198
4,18,18,0,0.2483
4,18,0,0,0.2341
4,18,0,0,0.3819
4,18,0,0,0.3296
4,18,0,0,0.2958
4,18,0,0,0.1385
4,18,18,0,0.1959
4,18,0,0,0.5342
1,19,19,0,0.2411
1,19,0,0,0.206
1,19,19,0,0.2898
1,19,0,0,0.2792
1,19,0,0,0.202
1,19,0,0,0.2958
1,19,19,0,0.2979
1,19,19,19,0.1801
1,19,0,0,0.2206
1,19,0,19,0.7196
1,19,0,0,0.3302
1,19,0,0,0.2101
1,19,19,0,0.3102
1,19,19,19,0.1903
1,19,19,0,0.2539
1,19,19,19,0.1464
1,19,0,0,0.2117
1,19,19,0,0.2439
1,19,0,0,0.4171
1,19,0,19,0.67
2,19,19,0,0.31
2,19,0,0,0.3439
2,19,0,19,0.6299
2,19,0,0,0.2581
2,19,0,0,0.2941
2,19,19,19,0.2078
2,19,19,0,0.2945
2,19,19,19,0.5359
2,19,19,0,0.4997
2,19,19,19,0.4218
2,19,19,0,0.2119
2,19,19,19,0.1799
2,19,0,0,0.5862
2,19,0,0,0.5439
2,19,19,0,0.3578
2,19,0,19,0.6458
2,19,0,0,0.1779
2,19,0,0,0.2558
2,19,19,19,0.3238
2,19,19,0,0.2377
3,19,19,0,0.2541
3,19,19,19,0.1962
3,19,0,0,0.1562
3,19,0,0,0.2938
3,19,0,0,0.2579
3,19,19,0,0.1619
3,19,0,0,0.1946
3,19,19,0,0.4036
3,19,19,0,0.226
3,19,19,0,0.2022
3,19,0,0,0.292
3,19,19,0,0.192
3,19,19,19,0.2717
3,19,0,0,0.1744
3,19,0,0,0.3678
3,19,19,0,0.6151
3,19,0,0,0.306
3,19,0,0,0.1758
3,19,19,0,0.1584
3,19,0,0,0.1597
4,19,0,0,0.2829
4,19,19,0,0.1504
4,19,0,0,0.148
4,19,0,0,0.1719
4,19,0,0,0.2839
4,19,19,0,0.2479
4,19,0,0,0.1495
4,19,0,0,0.1314
4,19,0,0,0.1097
4,19,19,0,0.0
4,19,0,0,0.528
4,19,19,0,0.166
4,19,19,0,0.1439
4,19,0,0,0.4319
4,19,0,0,0.1234
4,19,19,0,0.0883
4,19,0,0,0.0022
4,19,19,0,0.0
4,19,0,0,0.2075
4,19,19,0,0.064
