session,detection_focus,location,response_location,reaction_time
2,2,2,2,0.3202
2,2,2,2,0.9957
2,2,0,0,0.7159
3,2,2,2,0.4999
3,2,2,2,0.4463
3,2,2,2,0.4041
3,2,2,2,0.4115
3,2,2,2,0.5359
3,2,0,0,0.5757
3,2,2,2,0.428
3,2,0,0,0.5227
3,2,2,2,0.4581
3,2,0,0,0.6195
3,2,0,0,0.4258
3,2,2,2,0.4016
3,2,0,0,0.4238
3,2,0,0,0.4143
3,2,0,0,0.3958
3,2,2,2,0.4099
3,2,2,2,0.354
3,2,0,0,0.4198
3,2,2,2,0.4719
3,2,2,2,0.3878
3,2,2,2,0.3938
3,2,2,2,0.5103
3,2,0,0,0.5527
3,2,0,0,0.4417
3,2,0,0,0.4097
3,2,0,0,0.3342
3,2,0,0,0.3977
3,2,0,0,0.342
3,2,2,2,0.4239
3,2,2,2,0.4996
4,2,2,0,0.7597
4,2,2,2,0.2169
4,2,2,2,0.2125
4,2,2,2,0.3638
4,2,2,2,0.244
4,2,2,2,0.2738
4,2,2,2,0.3557
4,2,0,0,0.532
4,2,2,2,0.3041
4,2,2,2,0.5856
4,2,0,0,0.4563
4,2,2,2,0.5077
4,2,2,2,0.3419
4,2,2,2,0.3122
4,2,0,0,0.4585
4,2,0,0,0.3443
4,2,0,0,0.6741
4,2,2,2,0.3171
4,2,0,0,0.4021
4,2,2,2,0.3102
4,2,2,2,0.2659
4,2,2,2,0.245
4,2,2,2,0.3662
4,2,2,2,0.4301
4,2,0,0,0.6097
4,2,0,0,0.3378
4,2,2,2,0.2825
4,2,0,0,0.3498
4,2,0,0,0.4061
4,2,0,0,0.3097
1,3,3,0,1.0177
1,3,3,3,0.5657
1,3,0,0,0.4437
1,3,3,3,1.0174
1,3,3,3,0.8636
1,3,3,0,0.5799
1,3,0,0,0.5377
1,3,0,0,0.6276
1,3,0,3,0.7517
1,3,0,0,0.6457
1,3,3,3,0.4599
1,3,3,3,0.3998
1,3,0,0,0.526
1,3,0,0,0.5678
1,3,3,3,0.4459
1,3,0,0,0.4977
1,3,3,0,0.5459
1,3,0,0,0.6516
1,3,3,3,0.5277
1,3,3,3,0.4657
1,3,0,0,0.6757
1,3,3,3,0.5297
1,3,0,0,0.6816
1,3,0,0,1.0454
1,3,0,0,0.5996
1,3,3,3,0.4538
1,3,3,0,0.4418
1,3,3,3,0.494
1,3,0,0,0.4018
1,3,0,0,0.5098
2,3,0,0,0.6147
2,3,3,0,0.6116
2,3,0,0,0.3837
2,3,0,0,0.3659
2,3,3,3,0.3758
2,3,3,3,0.3018
2,3,0,0,0.4317
2,3,3,3,0.4917
2,3,0,0,0.4155
2,3,3,0,0.3157
2,3,3,3,0.3019
2,3,3,3,0.53
2,3,0,3,0.5218
2,3,0,0,1.0615
2,3,3,3,0.3437
2,3,0,0,0.5057
2,3,0,3,0.6277
2,3,3,3,0.3378
2,3,3,3,0.2821
2,3,3,3,0.255
2,3,0,0,0.3785
2,3,3,3,0.4318
2,3,3,3,0.7076
2,3,0,0,0.5095
2,3,3,0,0.5417
2,3,3,3,0.3339
2,3,0,0,0.4058
2,3,3,3,0.2919
2,3,3,3,0.3439
2,3,3,3,0.3521
3,3,3,3,0.4269
3,3,0,0,0.4908
3,3,3,3,0.5018
3,3,3,0,0.4937
3,3,0,0,0.3681
3,3,3,0,0.4238
3,3,3,0,0.5419
3,3,3,3,0.3518
3,3,0,3,0.6221
3,3,0,0,0.4098
3,3,0,0,0.5277
3,3,0,0,0.4317
3,3,0,3,0.4061
3,3,3,3,0.2859
3,3,3,0,0.4239
3,3,0,0,0.5577
3,3,0,0,0.462
3,3,0,0,0.3938
3,3,3,3,0.4796
3,3,3,3,0.4118
3,3,3,3,0.4177
3,3,0,3,0.4238
3,3,3,3,0.3657
3,3,3,3,0.3019
3,3,0,0,0.3958
3,3,0,0,0.472
3,3,3,3,0.37
3,3,0,0,0.7075
3,3,0,0,0.3024
3,3,3,3,0.31
4,3,0,0,0.4383
4,3,0,3,0.3278
4,3,0,0,0.3458
4,3,0,0,0.3142
4,3,3,3,0.1779
4,3,3,3,0.4937
4,3,3,3,0.2779
4,3,0,0,0.256
4,3,0,3,0.4018
4,3,3,3,0.2538
4,3,0,0,0.2503
4,3,0,0,0.3041
4,3,0,0,0.3039
4,3,0,0,0.3239
4,3,0,0,0.3178
4,3,0,0,0.3458
4,3,3,3,0.2179
4,3,0,0,0.5757
4,3,0,0,0.3222
4,3,0,0,0.3144
4,3,3,3,0.2063
4,3,0,0,0.5739
4,3,0,0,0.3899
4,3,3,3,0.3738
4,3,3,3,0.23
4,3,3,3,0.2758
4,3,3,3,0.2558
4,3,0,0,0.3738
4,3,0,3,0.5421
4,3,0,0,0.5517
1,4,0,0,0.642
1,4,4,4,0.552
1,4,4,4,0.4165
1,4,4,4,0.4819
1,4,4,4,0.3457
1,4,4,4,0.4338
1,4,4,4,0.4295
1,4,4,4,0.402
1,4,4,4,0.7596
1,4,0,0,0.3579
1,4,4,4,0.3603
1,4,4,4,0.3365
1,4,0,0,0.3701
1,4,0,0,0.6019
1,4,0,4,0.4459
1,4,4,4,0.3001
1,4,4,4,0.5497
1,4,0,0,0.4597
1,4,0,4,0.4462
1,4,0,0,0.5697
1,4,4,4,0.4797
1,4,4,4,0.3782
1,4,4,4,0.3158
1,4,0,4,0.7635
1,4,4,0,0.2997
1,4,0,0,1.0637
1,4,0,0,0.6179
1,4,0,4,1.2659
1,4,4,4,0.4197
1,4,4,4,0.4521
2,4,0,0,0.8346
2,4,0,0,0.3578
2,4,4,4,0.3512
2,4,4,4,0.494
2,4,0,0,0.3301
2,4,0,0,0.4097
2,4,0,4,0.5537
2,4,4,4,0.2418
2,4,4,4,0.4478
2,4,0,0,0.3878
2,4,0,0,0.4918
2,4,4,4,0.3101
2,4,0,0,0.502
2,4,0,0,0.7676
2,4,0,0,0.6082
2,4,4,4,0.3742
2,4,0,0,0.4199
2,4,4,4,0.3996
2,4,4,4,0.5558
2,4,0,0,0.5138
2,4,0,4,0.4717
2,4,0,4,0.5595
2,4,0,0,0.3082
2,4,0,4,0.6476
2,4,4,4,0.3058
2,4,0,0,0.3458
2,4,4,4,0.2921
2,4,0,0,0.3358
2,4,0,0,0.314
2,4,4,0,0.3901
3,4,0,0,0.314
3,4,4,4,0.3561
3,4,0,0,0.3578
3,4,0,0,0.4065
3,4,4,4,0.2564
3,4,0,0,0.3658
3,4,0,0,0.6779
3,4,4,4,0.2638
3,4,4,4,0.2959
3,4,4,4,0.3458
3,4,0,0,0.3638
3,4,0,0,0.3182
3,4,4,4,0.3443
3,4,4,4,0.3559
3,4,0,0,0.2759
3,4,0,0,0.3583
3,4,0,0,0.4481
3,4,4,4,0.3322
3,4,0,0,0.5577
3,4,4,4,0.48
3,4,4,4,0.3619
3,4,0,0,0.3938
3,4,4,4,0.3458
3,4,0,0,0.3118
3,4,4,4,0.5161
3,4,4,0,0.3438
3,4,4,4,0.6639
3,4,0,4,0.69
3,4,0,0,0.3418
3,4,0,0,0.5297
4,4,4,4,0.3421
4,4,4,4,0.3998
4,4,0,0,0.3998
4,4,4,0,0.4578
4,4,0,0,0.3039
4,4,4,4,0.2319
4,4,4,4,0.3777
4,4,0,0,0.5577
4,4,0,0,0.3628
4,4,0,0,0.3479
4,4,4,4,0.3582
4,4,0,0,0.6777
4,4,4,4,0.3076
4,4,4,4,0.4618
4,4,0,0,0.3397
4,4,4,4,0.5019
4,4,4,4,0.424
4,4,4,4,0.358
4,4,0,0,0.5417
4,4,0,4,0.754
4,4,0,0,0.482
4,4,0,0,0.4477
4,4,4,4,0.3398
4,4,0,0,0.3659
4,4,4,4,0.7795
4,4,0,0,0.336
4,4,0,0,0.69
4,4,0,0,0.5241
4,4,4,4,0.4623
4,4,4,4,0.3857
1,5,5,0,0.6269
1,5,5,5,0.535
1,5,0,0,0.478
1,5,5,5,0.4561
1,5,5,5,0.4757
1,5,5,5,0.5751
1,5,0,0,0.3041
1,5,5,5,0.9456
1,5,0,0,0.3781
1,5,0,0,0.48
1,5,0,0,0.5957
1,5,5,5,0.6737
1,5,0,0,0.4682
1,5,5,0,0.7262
1,5,5,5,0.632
1,5,5,0,0.3318
1,5,0,0,0.3962
1,5,0,0,0.5317
1,5,0,5,0.6457
1,5,5,5,0.7436
1,5,0,0,0.5098
1,5,0,0,0.8256
1,5,0,5,0.8875
1,5,0,0,0.3618
1,5,0,5,0.8798
1,5,5,5,0.6117
1,5,5,0,0.3217
1,5,5,5,0.6277
1,5,0,0,0.7216
1,5,5,5,0.9055
2,5,0,0,0.5723
2,5,0,5,0.3962
2,5,5,5,0.3359
2,5,5,5,0.4257
2,5,0,0,0.3758
2,5,5,0,0.5757
2,5,5,5,0.4859
2,5,0,0,0.9217
2,5,0,0,0.3387
2,5,0,0,0.4423
2,5,5,5,0.4957
2,5,0,0,0.3462
2,5,5,5,0.3866
2,5,5,5,0.3998
2,5,5,5,0.3258
2,5,0,0,0.6297
2,5,0,5,0.6599
2,5,0,0,0.7436
2,5,0,5,0.496
2,5,5,5,0.268
2,5,5,5,0.3279
2,5,0,0,0.7399
2,5,5,5,0.6617
2,5,5,5,0.3219
2,5,5,5,0.274
2,5,0,0,0.5657
2,5,0,0,0.478
2,5,0,0,0.3518
2,5,0,0,0.3538
2,5,5,0,0.8256
3,5,0,0,0.3842
3,5,5,0,0.3502
3,5,5,0,0.686
3,5,5,5,0.2901
3,5,0,0,0.3742
3,5,0,0,0.3402
3,5,0,0,0.3662
3,5,0,0,0.4077
3,5,5,5,0.3681
3,5,5,0,0.394
3,5,0,0,0.456
3,5,5,0,0.3402
3,5,5,5,0.3501
3,5,5,0,0.376
3,5,5,5,0.3748
3,5,0,0,0.7895
3,5,0,0,0.47
3,5,5,5,0.3481
3,5,5,5,0.3239
3,5,5,5,0.3181
3,5,5,0,0.3278
3,5,5,5,0.2421
3,5,5,5,0.2059
3,5,0,0,0.3018
3,5,0,0,0.2983
3,5,0,5,0.3241
3,5,5,5,0.6856
3,5,0,0,0.388
3,5,5,5,0.4338
3,5,0,0,0.3698
4,5,0,0,0.4737
4,5,0,5,0.6138
4,5,0,0,0.374
4,5,5,5,0.2778
4,5,5,5,0.4497
4,5,5,5,0.4477
4,5,5,5,0.2541
4,5,5,5,0.6199
4,5,5,5,0.6497
4,5,5,5,0.5281
4,5,5,0,0.5877
4,5,0,0,0.6356
4,5,0,0,0.7938
4,5,5,5,0.3518
4,5,5,5,0.2358
4,5,0,0,0.5681
4,5,5,5,0.4022
4,5,5,5,0.3526
4,5,5,0,1.0156
4,5,5,5,0.5561
4,5,0,0,0.7556
4,5,0,0,1.1416
4,5,0,0,0.5121
4,5,0,5,0.3622
4,5,5,5,0.5217
4,5,0,5,1.0662
4,5,5,5,0.9736
4,5,0,5,0.4378
4,5,5,0,0.2099
4,5,5,5,0.3867
1,6,0,0,0.7859
1,6,0,0,0.3916
1,6,0,0,0.3658
1,6,0,0,0.3659
1,6,0,0,0.3421
1,6,6,6,0.4
1,6,6,0,0.3099
1,6,6,0,0.2179
1,6,6,0,0.3781
1,6,0,0,0.4181
1,6,6,0,0.2959
1,6,0,0,0.4757
1,6,6,0,0.4382
1,6,0,0,0.8437
1,6,6,6,0.5457
1,6,6,6,0.7058
1,6,6,6,0.6838
1,6,6,0,0.6775
1,6,0,6,0.5497
1,6,0,0,0.9816
1,6,0,0,0.8502
1,6,6,6,0.5177
1,6,0,0,0.9175
1,6,0,6,0.8635
1,6,6,6,0.4178
1,6,6,6,1.0134
1,6,6,6,0.4903
1,6,0,0,0.5839
1,6,0,0,1.1259
1,6,6,6,0.4816
2,6,6,6,0.8818
2,6,0,0,0.3399
2,6,6,6,0.3321
2,6,6,6,0.5359
2,6,0,6,0.5059
2,6,0,0,0.3237
2,6,0,0,0.3341
2,6,0,0,0.3579
2,6,6,6,0.3344
2,6,0,0,0.3737
2,6,0,0,0.7076
2,6,0,0,0.336
2,6,0,0,0.4963
2,6,6,6,0.3798
2,6,0,0,0.9135
2,6,0,0,0.5539
2,6,0,0,0.3322
2,6,6,6,0.4299
2,6,6,6,0.54
2,6,0,0,0.3618
2,6,6,6,0.4681
2,6,0,0,0.3041
2,6,0,0,0.9458
2,6,6,6,0.4098
2,6,0,0,0.7539
2,6,0,0,0.3861
2,6,0,0,0.4241
2,6,6,6,0.4956
2,6,0,0,0.5697
2,6,6,0,0.6177
3,6,0,0,0.3405
3,6,0,0,0.3341
3,6,0,0,0.3602
3,6,6,6,0.3843
3,6,6,0,0.5758
3,6,0,0,0.3499
3,6,0,0,0.2958
3,6,0,0,0.2247
3,6,6,0,0.2962
3,6,6,6,0.3241
3,6,0,0,0.3019
3,6,0,0,0.312
3,6,0,0,0.2202
3,6,6,6,0.2738
3,6,0,0,0.3437
3,6,0,0,0.3337
3,6,0,0,0.2559
3,6,6,6,0.4597
3,6,6,6,0.2739
3,6,0,0,0.4537
3,6,6,6,0.7622
3,6,0,0,0.3558
3,6,6,0,0.5976
3,6,0,0,0.4857
3,6,6,6,0.4995
3,6,6,6,0.3218
3,6,6,6,0.3582
3,6,0,0,0.4397
3,6,6,6,0.43
3,6,6,6,0.3338
4,6,0,0,0.4501
4,6,6,0,0.3263
4,6,6,6,0.2162
4,6,6,0,0.3578
4,6,6,6,0.6057
4,6,6,6,0.4656
4,6,6,6,0.5199
4,6,0,0,0.3398
4,6,0,0,0.7961
4,6,0,0,0.6681
4,6,6,6,0.2518
4,6,6,6,0.5617
4,6,0,0,0.8675
4,6,0,0,0.6141
4,6,0,0,0.4542
4,6,6,6,0.5557
4,6,6,6,0.524
4,6,0,0,0.9915
4,6,6,6,0.726
4,6,6,6,0.6876
4,6,6,6,0.604
4,6,6,6,0.3618
4,6,0,0,0.7417
4,6,6,6,0.4718
4,6,0,0,0.7378
4,6,0,0,0.4217
4,6,0,0,0.7837
4,6,6,6,0.4961
4,6,6,0,0.6396
4,6,0,0,0.4964
1,7,7,0,0.9778
1,7,7,0,0.4318
1,7,0,0,0.5896
1,7,0,0,0.5819
1,7,7,0,0.3182
1,7,7,0,0.6159
1,7,0,7,0.8295
1,7,0,0,0.3398
1,7,0,0,0.4452
1,7,7,0,0.7061
1,7,7,0,0.5502
1,7,7,0,0.4961
1,7,7,0,0.8293
1,7,7,7,0.2463
1,7,7,7,1.5132
1,7,0,7,1.1394
1,7,7,0,0.8676
1,7,7,0,0.2303
1,7,0,0,0.394
1,7,7,0,0.4498
1,7,7,7,0.5162
1,7,7,0,0.6457
1,7,7,0,0.482
1,7,7,0,0.4278
1,7,7,7,0.3198
1,7,7,0,0.1525
1,7,0,0,0.3142
1,7,0,0,0.6161
1,7,7,0,0.2923
1,7,7,7,0.59
2,7,7,0,0.4987
2,7,7,7,0.3888
2,7,7,7,0.4818
2,7,7,0,0.3498
2,7,0,0,0.3821
2,7,0,0,0.3081
2,7,0,7,0.51
2,7,0,0,0.3054
2,7,7,0,0.572
2,7,7,7,0.3809
2,7,7,7,0.5225
2,7,7,7,0.3477
2,7,0,0,0.39
2,7,7,7,0.3459
2,7,0,0,0.3838
2,7,7,0,0.3698
2,7,7,7,0.4341
2,7,7,7,0.5017
2,7,0,0,0.6157
2,7,0,7,0.9955
2,7,0,7,0.4158
2,7,7,7,0.3822
2,7,0,0,0.4037
2,7,0,0,0.4738
2,7,7,7,0.4058
2,7,7,7,0.4037
2,7,7,7,0.5857
2,7,0,7,0.4741
2,7,7,7,0.2776
2,7,7,7,0.3596
3,7,7,7,0.5724
3,7,0,0,0.3958
3,7,7,0,0.5637
3,7,7,0,0.3777
3,7,0,0,0.4017
3,7,0,0,0.3281
3,7,7,0,0.4518
3,7,0,0,0.3819
3,7,0,0,0.4396
3,7,7,0,0.4617
3,7,0,0,0.4118
3,7,0,7,0.4721
3,7,0,0,0.3798
3,7,7,0,0.4137
3,7,7,0,0.438
3,7,7,7,0.7317
3,7,7,0,0.4701
3,7,7,7,0.5137
3,7,7,0,0.6997
3,7,7,7,0.4277
3,7,7,7,0.3137
3,7,0,0,0.5093
3,7,0,7,0.8895
3,7,7,7,0.2119
3,7,7,7,0.256
3,7,7,0,0.3561
3,7,0,0,0.4804
3,7,0,0,0.4117
3,7,7,0,0.6939
3,7,7,7,0.1922
4,7,0,0,0.417
4,7,7,0,0.682
4,7,0,0,0.359
4,7,0,0,0.4382
4,7,0,0,0.5177
4,7,0,0,0.4422
4,7,0,0,0.3903
4,7,7,0,0.5524
4,7,0,0,0.5059
4,7,7,0,1.09
4,7,0,0,0.5259
4,7,7,7,0.3363
4,7,7,0,0.5876
4,7,7,7,1.0094
4,7,7,7,0.576
4,7,0,0,0.4098
4,7,0,0,0.6816
4,7,7,7,0.2598
4,7,0,7,0.7455
4,7,0,0,0.4102
4,7,0,0,0.3439
4,7,0,0,0.4842
4,7,7,0,0.624
4,7,7,7,0.2463
4,7,0,7,0.428
4,7,7,0,0.306
4,7,0,0,0.3418
4,7,0,0,0.3578
4,7,7,0,0.6077
4,7,0,0,0.3918
1,8,8,0,0.5716
1,8,0,0,0.2661
1,8,0,0,0.3112
1,8,0,0,0.4741
1,8,8,8,0.3101
1,8,8,8,0.3921
1,8,8,8,0.4141
1,8,0,0,0.7099
1,8,0,8,0.6417
1,8,8,0,0.5669
1,8,0,8,0.4669
1,8,8,8,0.3758
1,8,0,0,0.9435
1,8,8,8,0.7435
1,8,8,8,0.6397
1,8,8,8,0.3018
1,8,8,8,0.3437
1,8,8,8,0.8117
1,8,0,0,0.8335
1,8,0,0,0.6377
1,8,8,8,0.2819
1,8,0,0,0.4797
1,8,0,0,0.4898
1,8,8,8,0.5718
1,8,8,8,0.508
1,8,0,0,0.3818
1,8,0,8,0.3956
1,8,0,8,0.5539
1,8,8,8,0.2577
1,8,0,0,0.3681
2,8,8,8,0.4365
2,8,0,0,0.2582
2,8,8,8,0.4484
2,8,0,0,0.2918
2,8,0,0,0.3525
2,8,8,0,0.6021
2,8,0,0,0.4001
2,8,0,0,0.7902
2,8,8,8,0.3023
2,8,0,0,0.7619
2,8,8,8,0.3938
2,8,0,0,0.456
2,8,8,0,0.7955
2,8,8,8,0.312
2,8,8,8,0.3478
2,8,8,8,0.3138
2,8,0,0,0.276
2,8,0,8,0.412
2,8,8,8,0.2786
2,8,0,0,0.3342
2,8,0,8,0.3718
2,8,8,8,0.2022
2,8,8,8,0.3099
2,8,0,0,0.3718
2,8,8,8,0.3638
2,8,0,8,0.3398
2,8,8,8,0.2918
2,8,0,8,0.4081
2,8,0,8,0.3277
2,8,0,8,0.3678
3,8,0,0,0.4041
3,8,0,0,0.6022
3,8,0,0,0.3378
3,8,0,0,0.3164
3,8,8,8,0.3258
3,8,8,8,0.4019
3,8,0,0,0.3442
3,8,8,8,0.4101
3,8,0,8,1.1915
3,8,0,0,0.3841
3,8,8,8,0.536
3,8,0,0,0.4797
3,8,8,8,0.3858
3,8,8,0,0.5138
3,8,8,8,0.3058
3,8,8,0,0.4516
3,8,8,8,0.5235
3,8,0,8,0.4461
3,8,0,0,0.316
3,8,0,0,0.3991
3,8,0,0,0.366
3,8,0,0,0.3044
3,8,8,8,0.2901
3,8,8,8,0.2858
3,8,0,0,0.3559
3,8,0,0,0.3606
3,8,0,8,0.9844
3,8,8,8,0.2883
3,8,0,0,0.2619
3,8,8,8,0.3241
4,8,0,0,0.3322
4,8,8,8,0.2138
4,8,8,8,0.3657
4,8,0,0,0.2543
4,8,0,8,0.3567
4,8,0,0,0.2945
4,8,0,0,0.3383
4,8,0,8,0.6202
4,8,0,0,0.376
4,8,0,0,0.2883
4,8,0,0,0.2439
4,8,8,8,0.2818
4,8,8,8,0.2219
4,8,8,8,0.1978
4,8,8,8,0.2123
4,8,0,0,0.3539
4,8,0,0,0.3338
4,8,8,8,0.3123
4,8,0,0,0.3558
4,8,8,8,0.3241
4,8,8,8,0.438
4,8,8,8,0.2859
4,8,0,0,0.3997
4,8,8,8,0.2961
4,8,8,0,0.3578
4,8,8,8,0.2161
4,8,8,8,0.4158
4,8,8,8,0.2858
4,8,8,8,0.3218
4,8,8,8,0.3344
1,9,9,9,0.4472
1,9,0,0,0.2665
1,9,0,0,0.3513
1,9,0,0,0.3748
1,9,9,9,0.2938
1,9,0,0,0.7203
1,9,0,0,0.632
1,9,0,9,1.1278
1,9,9,9,0.1599
1,9,0,0,1.1274
1,9,9,9,0.3369
1,9,9,9,0.2821
1,9,9,9,0.2608
1,9,9,9,0.3067
1,9,9,9,0.3507
1,9,0,0,0.5004
1,9,0,0,0.3286
1,9,0,0,0.5952
1,9,0,0,0.682
1,9,9,9,0.318
1,9,0,0,0.2941
1,9,0,9,0.4562
1,9,9,9,0.2062
1,9,0,9,0.6998
1,9,9,9,0.1885
1,9,0,0,0.3961
1,9,9,9,0.2841
1,9,9,9,0.3758
1,9,9,9,0.3838
1,9,0,9,0.6257
2,9,0,0,0.3981
2,9,0,0,0.373
2,9,9,9,0.4283
2,9,0,0,0.328
2,9,9,9,0.3539
2,9,9,9,0.4181
2,9,9,9,0.8238
2,9,9,9,0.4471
2,9,9,9,0.4605
2,9,0,9,0.4245
2,9,9,9,0.204
2,9,0,0,0.418
2,9,0,0,0.4321
2,9,0,9,0.3961
2,9,9,9,0.2803
2,9,9,9,0.3101
2,9,0,9,0.3438
2,9,0,0,0.6019
2,9,0,9,0.522
2,9,9,9,0.5537
2,9,9,9,0.3478
2,9,0,0,0.4757
2,9,0,0,0.3918
2,9,9,9,0.3437
2,9,9,9,0.3039
2,9,0,9,1.0614
2,9,0,0,1.1034
2,9,0,0,0.432
2,9,0,9,1.0781
2,9,9,9,0.3678
3,9,0,9,0.5106
3,9,9,9,0.2252
3,9,9,9,0.1969
3,9,9,9,0.2339
3,9,9,9,0.2561
3,9,9,9,0.2677
3,9,9,9,0.2879
3,9,0,0,0.2838
3,9,0,9,0.3922
3,9,0,0,0.424
3,9,0,0,0.386
3,9,0,0,0.2443
3,9,0,0,0.4182
3,9,9,9,0.3981
3,9,9,9,0.2141
3,9,0,0,0.3181
3,9,0,0,0.3943
3,9,9,9,0.2641
3,9,9,9,0.2678
3,9,0,0,0.36
3,9,9,9,0.2821
3,9,9,9,0.2859
3,9,9,9,0.2718
3,9,0,0,0.4197
3,9,0,0,0.3221
3,9,9,9,0.2682
3,9,9,9,0.2939
3,9,0,0,0.5165
3,9,0,0,0.2702
3,9,0,0,0.2502
4,9,9,9,0.3071
4,9,9,9,0.2162
4,9,0,0,0.324
4,9,0,0,0.2403
4,9,0,0,0.3475
4,9,0,0,0.3902
4,9,0,0,0.2319
4,9,0,0,0.6301
4,9,0,0,0.2543
4,9,0,0,0.2998
4,9,0,0,0.2059
4,9,0,0,0.2223
4,9,9,0,0.1803
4,9,0,9,0.5716
4,9,0,0,0.3738
4,9,9,9,0.2082
4,9,9,9,0.1759
4,9,9,9,0.1859
4,9,0,0,0.4701
4,9,0,0,0.3178
4,9,9,9,0.3282
4,9,0,0,0.5218
4,9,9,9,0.5075
4,9,9,9,0.2498
4,9,0,0,0.7502
4,9,9,9,0.2638
4,9,0,0,0.2861
4,9,9,9,0.5697
4,9,9,9,0.2159
4,9,0,0,0.6376
1,10,0,0,0.391
1,10,0,0,0.3806
