session,location,response_location,reaction_time
1,0,0,0.3169
1,0,0,0.3979
1,11,11,0.6298
1,1,1,0.4911
1,0,0,0.5632
1,2,2,0.4802
1,0,0,0.4704
1,14,14,0.8583
1,0,0,0.6059
1,0,0,0.4789
1,11,11,0.5834
1,15,15,0.5957
1,1,1,0.5106
1,0,14,1.2451
1,0,0,0.4944
1,2,2,0.6567
1,0,0,0.261
1,0,0,0.294
1,0,0,0.365
1,9,9,0.8864
1,11,11,0.7423
1,0,0,0.3903
2,15,15,0.7569
2,0,0,0.3052
2,0,0,0.3281
2,0,0,0.2622
2,0,0,0.4293
2,0,0,0.3107
2,11,11,0.6179
2,0,0,0.4679
2,15,15,0.4998
2,0,0,0.3402
2,0,0,0.3381
2,0,0,0.3662
2,15,15,0.6505
2,0,0,0.3001
2,2,0,0.3079
2,0,0,0.2982
2,1,1,0.6799
2,0,0,0.5319
2,0,0,0.3527
2,1,1,0.5902
2,15,15,0.6175
2,11,11,0.7399
2,0,0,0.2757
2,0,0,0.364
2,1,1,0.5224
2,15,15,0.5529
2,2,2,0.6547
2,0,0,0.3587
2,10,10,0.5084
2,9,9,0.7485
2,0,0,0.4341
2,0,0,0.2904
2,2,2,0.8555
2,15,15,0.433
2,0,0,0.3788
2,9,9,0.5746
2,0,0,0.3672
2,15,15,0.6369
2,10,10,0.6656
2,15,15,0.5221
2,0,0,0.3855
2,0,0,0.1933
2,0,0,0.1964
2,0,0,0.3025
2,0,0,0.2764
2,0,0,0.2628
2,0,0,0.2565
2,15,15,0.6003
2,10,10,0.4688
2,0,0,0.3958
2,14,14,0.6309
2,0,0,0.2702
2,0,0,1.0007
2,0,0,0.4222
2,10,10,0.4746
2,0,0,0.2669
2,0,0,0.2457
2,11,11,0.5107
2,10,10,0.4165
2,0,0,0.218
2,14,14,0.5906
2,0,0,0.2561
2,1,1,0.4589
2,0,0,0.2761
2,0,0,0.2301
2,0,0,0.3274
2,15,15,0.5255
2,0,0,0.221
2,2,2,0.5039
2,0,0,0.51
2,2,0,0.2468
2,10,10,0.5685
2,9,0,0.2759
2,0,0,0.2484
2,11,11,0.5176
2,2,2,0.5737
2,0,0,0.3905
2,0,0,0.3035
2,15,15,0.8065
2,9,9,0.7283
1,0,0,0.5388
1,2,2,0.5918
1,11,0,0.3868
1,0,0,0.4156
1,0,0,0.3028
1,11,11,0.602
1,0,0,0.4428
1,0,0,0.3303
1,14,14,0.5417
1,10,10,0.5818
1,11,11,0.5472
1,0,0,0.5186
1,0,0,0.3099
1,1,1,0.4763
1,0,0,0.4329
1,0,0,0.3025
1,0,0,0.275
1,1,1,0.5405
1,1,1,0.5329
1,0,0,0.242
1,0,0,0.4419
1,0,0,0.3161
1,0,0,0.4489
1,14,14,0.7978
1,0,0,0.3133
1,0,0,0.2865
1,0,0,0.3111
1,0,0,0.2207
1,10,10,0.815
1,0,0,0.6134
1,0,0,0.2971
1,9,9,0.758
1,15,15,0.7964
1,11,0,0.658
1,11,0,0.7565
1,0,0,0.3118
1,11,11,0.3891
1,1,1,0.7318
1,1,1,0.7174
1,0,0,0.2771
1,0,0,0.5548
1,14,14,0.5176
1,1,1,0.6311
1,15,15,0.592
1,0,0,0.2552
1,14,14,0.694
1,0,0,0.3029
1,1,1,0.4461
1,0,0,0.2904
1,0,0,0.2623
1,9,9,0.7758
1,1,1,0.4942
1,0,0,0.3822
1,14,14,0.5887
1,10,0,0.6931
1,0,0,0.6074
1,11,11,1.3667
1,0,0,0.3489
1,14,14,0.7793
1,0,0,0.3541
1,0,0,0.334
1,2,2,0.6157
1,10,10,0.6851
1,0,11,1.394
1,11,11,0.8199
1,0,0,0.6364
1,0,0,0.2867
1,10,10,0.9665
1,11,0,0.686
1,0,0,0.3826
1,0,0,0.381
1,0,0,0.3093
1,0,0,0.3108
1,0,0,1.2515
1,0,0,0.3799
1,0,0,0.6364
1,9,9,0.7143
1,11,11,0.5459
1,0,0,0.2941
1,15,15,0.8154
2,0,0,0.5785
2,0,0,0.2942
2,0,0,0.5039
2,0,0,0.3826
2,0,0,0.3103
2,9,9,0.8064
2,0,0,0.346
2,10,10,0.632
2,11,11,0.598
2,0,0,0.393
2,1,1,0.5183
2,0,0,0.3787
2,15,15,0.6878
2,0,0,0.3691
2,11,11,0.6522
2,0,0,0.3947
2,9,9,0.6001
2,0,0,0.357
2,0,0,0.3364
2,0,0,0.2847
2,0,0,0.241
2,0,0,0.3226
2,0,0,0.2505
2,0,0,0.2747
2,0,0,0.362
2,11,11,0.638
2,0,0,0.4485
2,0,0,0.4506
2,0,0,0.2891
2,15,15,0.5401
2,0,0,0.3002
2,10,10,0.8065
2,0,0,0.3274
2,9,9,0.7257
2,14,14,0.4941
2,0,0,0.3326
2,1,1,0.5307
2,0,0,0.5527
2,1,1,0.5807
2,15,15,0.5866
2,9,9,0.9378
2,0,0,0.2621
2,0,0,0.2226
2,0,0,0.1902
2,10,10,0.4955
2,15,15,0.443
2,2,2,0.571
2,1,1,0.4866
2,10,10,0.4028
2,0,0,0.3911
2,0,0,0.3043
2,0,0,0.2567
2,15,15,0.5603
2,9,9,0.4628
2,0,0,0.3486
2,0,0,0.2447
2,14,14,0.6238
2,9,9,0.6102
2,0,0,0.3167
2,0,0,0.2492
2,14,14,0.5428
2,14,0,0.3647
2,0,0,0.3204
2,15,15,0.5319
2,9,9,0.8679
2,9,9,0.5412
2,0,0,0.283
2,0,0,0.244
2,2,2,0.6044
2,0,0,0.3769
2,15,15,0.6546
2,2,2,0.6443
2,9,9,0.4212
2,11,11,0.7449
2,1,1,0.4385
2,14,14,0.6631
2,10,10,0.5356
2,10,0,1.1085
2,0,0,0.2762
2,0,0,0.2263
1,0,0,0.2754
1,0,0,0.3004
1,0,0,0.3595
1,0,0,0.3567
1,14,14,0.6921
1,1,1,0.5485
1,0,0,0.4053
1,0,0,0.205
1,0,0,0.2083
1,0,0,0.1764
1,0,0,0.1834
1,0,0,0.652
1,0,0,0.3672
1,0,0,0.3062
1,9,9,0.6068
1,2,2,0.5151
1,14,14,0.7828
1,0,0,0.4384
1,15,15,0.832
1,9,9,0.7604
1,0,0,1.0799
1,0,0,0.3632
1,0,0,0.673
1,0,0,0.3624
1,9,9,0.8255
1,0,0,0.8576
1,1,1,0.5527
1,0,0,0.3496
1,0,0,0.2728
1,2,0,0.3243
1,0,0,0.6823
1,15,15,0.7135
1,0,0,0.337
1,0,0,0.7987
1,2,2,0.7083
1,0,0,0.4101
1,0,0,0.5003
1,10,10,0.5806
1,11,11,0.5762
1,15,15,0.9166
1,0,0,0.3157
1,0,0,0.2985
1,9,9,0.6717
1,0,0,0.3439
1,0,0,0.2808
1,14,14,0.4321
1,0,0,0.4704
1,0,0,0.2882
1,15,15,0.5446
1,1,1,0.5813
1,15,15,0.6664
1,0,0,0.4006
1,9,9,0.6524
1,9,9,0.6259
1,0,0,0.4682
1,1,1,0.4706
1,0,0,0.2604
1,14,14,0.6391
1,0,0,0.3264
1,15,15,0.6528
1,0,0,0.3728
1,15,15,0.5798
1,0,0,0.2828
1,0,0,0.4846
1,11,11,0.5149
1,0,0,0.296
1,0,0,0.2694
1,0,0,0.2565
1,2,2,0.4512
1,0,0,0.2861
1,0,0,0.321
1,0,0,0.3112
1,1,1,0.4775
1,0,0,0.2863
1,0,0,0.3343
1,11,0,0.6144
1,0,0,0.2854
1,0,0,0.3579
1,0,0,0.341
1,1,1,0.5765
2,1,1,0.4233
2,9,9,0.5158
2,0,0,0.5696
2,0,0,0.3409
2,1,1,0.4921
2,11,11,0.7045
2,10,10,0.4827
2,0,0,0.2899
2,0,0,0.2801
2,0,0,0.2541
2,0,0,0.3119
2,1,1,0.6224
2,0,0,0.2867
2,0,0,0.1943
2,15,15,0.7875
2,0,0,0.2985
2,0,0,0.3279
2,0,0,0.5822
2,10,10,0.594
2,0,0,0.3574
2,11,11,0.4829
2,1,1,0.4701
2,14,14,0.822
2,15,15,0.5892
2,9,9,0.6903
2,0,0,0.2827
2,0,0,0.2046
2,0,0,0.2881
2,0,0,0.2203
2,0,0,0.3079
2,0,0,0.2598
2,0,0,0.2179
2,0,0,0.3437
2,15,15,0.5579
2,9,9,0.6981
2,14,14,0.9192
2,1,1,0.5687
2,0,0,0.4289
2,1,1,0.4613
2,0,0,0.3979
2,15,15,0.4669
2,0,0,0.2478
2,0,0,0.2182
2,1,1,0.4844
2,0,0,0.2268
2,0,0,0.1803
2,11,11,0.6241
2,11,11,0.7375
2,0,0,0.2783
2,11,11,0.6494
2,0,0,0.2845
2,15,15,0.7523
2,0,0,0.2886
2,11,11,0.7457
2,0,0,0.4368
2,0,0,0.3758
2,0,0,0.3628
2,0,0,0.5201
2,0,0,0.344
2,11,11,0.7122
2,1,1,0.7507
2,1,1,0.5809
2,0,0,0.642
2,0,0,0.3164
2,0,0,0.266
2,2,2,0.596
2,0,0,0.3525
2,0,0,0.3326
2,14,14,1.4087
2,0,0,0.3477
2,0,0,0.6319
2,15,15,0.8917
2,0,0,0.32
2,14,14,0.6697
2,0,0,0.4959
2,0,0,0.462
2,1,1,0.6062
2,15,15,0.847
2,0,0,0.3524
2,0,0,0.3019
1,0,0,0.397
1,0,0,0.4839
1,11,11,0.4034
1,0,1,0.4007
1,11,11,0.4221
1,9,9,1.0155
1,15,15,0.5084
1,15,15,0.7712
1,2,2,0.4445
1,0,0,0.6302
1,0,0,0.2544
1,0,0,0.3122
1,10,10,0.5447
1,15,15,0.7538
1,0,0,0.5318
1,0,0,0.2169
1,9,9,0.5678
1,0,0,0.3526
1,2,2,0.6261
1,0,0,0.3344
1,0,0,0.3101
1,1,0,0.6081
1,0,0,0.2288
1,15,15,0.8505
1,0,0,0.4267
1,15,15,0.5114
1,1,1,0.453
1,0,0,0.2689
1,0,0,0.2464
1,1,1,0.5241
1,0,0,0.2605
1,1,1,0.5714
1,0,0,0.3291
1,0,0,0.3021
1,1,1,0.6389
1,9,9,0.6182
1,0,0,0.329
1,0,0,0.3294
1,0,0,0.3835
1,1,1,0.4921
1,0,0,0.4468
1,10,10,0.641
1,10,10,0.4319
1,2,2,0.7835
1,15,15,0.6511
1,14,14,0.3929
1,1,0,0.397
1,0,15,0.4707
1,0,0,0.3662
1,0,0,0.4343
1,2,2,0.6245
1,0,0,0.3421
1,9,0,0.8861
1,11,11,0.8484
1,0,0,0.3408
1,0,0,0.4526
1,0,0,0.491
1,0,0,0.3868
1,9,9,1.0398
1,0,0,0.3188
1,9,9,0.8626
1,14,14,0.611
1,0,0,0.3352
1,9,9,0.5987
1,10,10,0.7724
1,0,0,0.3128
1,0,0,0.5247
1,2,2,0.5984
1,10,10,0.6721
1,9,9,0.6605
1,0,0,0.3033
1,0,0,0.2607
1,14,14,0.5809
1,10,10,0.9151
1,0,0,0.2967
1,15,15,0.7444
1,0,0,0.3085
1,0,0,0.3626
1,0,0,0.5643
1,14,14,0.644
2,2,2,0.5505
2,0,0,0.2527
2,0,0,0.2301
2,1,1,0.5199
2,2,2,0.3755
2,0,0,0.2506
2,10,10,0.7743
2,0,0,0.3207
2,11,11,0.6706
2,0,0,0.3761
2,1,1,0.5101
2,1,1,0.4998
2,2,2,0.7604
2,15,15,0.464
2,0,0,0.4611
2,0,0,0.5479
2,15,15,0.5297
2,14,14,0.7085
2,9,0,0.4601
2,10,10,0.572
2,0,0,0.3659
2,11,11,0.4872
2,0,0,0.6729
2,0,0,0.33
2,0,0,0.5371
2,9,9,0.6684
2,15,15,0.687
2,0,0,0.3206
2,0,0,0.2242
2,0,0,0.2271
2,0,0,0.3147
2,0,0,0.2527
2,14,14,0.8139
2,0,0,0.2557
2,10,10,0.513
2,0,0,0.2795
2,0,0,0.3208
2,11,11,0.8761
2,14,14,0.4011
2,1,1,0.4769
2,0,0,0.2484
2,0,0,0.3588
2,9,9,0.452
2,1,1,0.9422
2,0,0,0.3126
2,0,0,0.3802
2,0,0,0.3039
2,14,14,0.7699
2,0,0,0.4344
2,14,14,0.6865
2,9,9,0.8354
2,0,0,0.4058
2,9,9,0.8541
2,2,2,0.688
2,0,0,0.3347
2,9,9,1.054
2,0,0,0.3438
2,0,0,0.2552
2,1,1,0.5908
2,2,2,0.4675
2,0,0,0.5146
2,0,0,0.2114
2,1,1,0.5195
2,15,15,0.7828
2,1,1,0.6025
2,11,11,0.6057
2,2,2,0.6001
2,0,0,0.3169
2,0,0,0.3304
2,11,11,0.6235
2,0,0,0.3958
2,14,0,0.318
2,10,10,0.7607
2,0,0,0.3668
2,0,0,0.3306
2,10,10,0.866
2,1,0,0.2987
2,10,0,0.2906
2,1,1,0.5702
2,15,15,0.5585
1,0,0,0.4064
1,11,11,0.8706
1,0,0,0.3125
1,15,15,0.5524
1,10,10,0.6119
1,15,15,0.4762
1,10,0,0.4412
1,15,15,0.4983
1,11,11,0.614
1,0,0,0.3486
1,15,0,0.6127
1,2,2,0.4726
1,1,1,0.5396
1,2,2,0.6998
1,0,0,0.3086
1,11,11,0.5393
1,0,0,0.591
1,2,2,0.466
1,0,0,0.34
1,1,0,0.2869
1,9,9,0.4404
1,1,1,0.4386
1,9,9,0.9439
1,0,0,0.3469
1,0,0,0.349
1,11,11,0.5835
1,0,0,0.4724
1,0,0,0.4026
1,1,1,0.4939
1,0,0,0.3219
1,14,0,0.3866
1,9,0,0.4459
1,15,15,0.5966
1,10,0,1.1225
1,0,0,0.5355
1,15,0,1.2863
1,0,0,0.3756
1,10,10,0.7111
1,14,14,0.5112
1,15,15,0.3546
1,0,0,0.3664
1,11,11,0.5472
1,0,0,0.277
1,0,0,0.2771
1,1,1,0.4334
1,0,0,0.3031
1,11,11,0.4644
1,1,1,0.514
1,11,11,0.4548
1,0,0,0.503
1,0,0,0.3412
1,2,2,0.7449
1,14,14,0.4965
1,0,0,0.3192
1,9,9,0.8372
1,0,0,0.8993
1,0,0,0.3768
1,0,0,0.3521
1,11,11,0.5428
1,0,0,0.3181
1,10,10,0.8522
1,0,0,0.4717
1,0,0,0.3141
1,0,0,0.4349
1,15,15,0.6481
1,0,0,0.4224
1,1,1,0.4746
1,0,0,0.3508
1,1,1,0.6088
1,15,15,0.6643
1,14,14,0.6613
1,14,14,0.6733
1,0,0,0.3671
1,15,15,0.8155
1,9,9,0.5764
1,11,11,0.6179
1,15,15,0.4435
1,0,0,0.3379
1,0,0,0.3669
1,0,0,0.567
2,2,2,0.5826
2,0,15,0.8082
2,10,10,0.4331
2,0,0,0.329
2,0,0,0.3219
2,0,0,0.296
2,14,14,0.6548
2,0,0,0.2827
2,9,9,0.6341
2,0,0,0.2188
2,2,2,0.5244
2,0,0,0.3409
2,14,14,0.5724
2,10,10,0.8103
2,15,15,0.6611
2,0,0,0.3084
2,0,0,0.3801
2,9,9,0.8581
2,1,1,0.426
2,11,11,0.5975
2,2,2,0.5939
2,10,10,0.8521
2,0,0,0.367
2,0,0,0.4207
2,0,0,0.3203
2,0,0,0.2911
2,9,0,0.3312
2,0,0,0.3606
2,0,0,0.3358
2,0,0,0.2665
2,0,0,0.2707
2,11,11,0.6485
2,0,0,0.2919
2,0,0,0.2286
2,0,0,0.3002
2,11,11,0.7734
2,14,14,0.6344
2,0,0,0.2268
2,11,11,0.5848
2,0,0,0.2552
2,0,0,0.2511
2,0,0,0.3006
2,9,0,0.7182
2,0,0,0.2961
2,11,11,0.7186
2,0,0,0.3121
2,2,2,0.4877
2,15,15,0.7935
2,0,0,0.2651
2,14,14,0.7405
2,0,0,0.3842
2,1,1,0.6338
2,0,0,0.3666
2,0,0,0.4423
2,2,2,0.8969
2,1,1,0.5331
2,0,0,0.2605
2,15,0,1.0009
2,0,0,0.2807
2,9,9,1.058
2,0,0,0.714
2,0,0,0.3261
2,10,10,0.8926
2,0,0,0.2696
2,15,15,0.8723
2,0,0,0.4881
2,10,10,0.6369
2,1,1,0.5328
2,2,2,0.7537
2,2,2,0.7883
2,10,10,0.6786
2,0,0,0.4143
2,0,0,0.3707
2,14,14,0.8627
2,0,0,0.296
2,0,0,0.2369
2,15,15,0.9615
2,0,0,0.2494
2,0,0,0.2749
2,1,1,0.6921
1,9,9,0.9059
1,0,0,0.388
1,11,11,0.5895
