session,location,response_location,reaction_time
1,11,11,0.4623
1,10,10,0.4539
1,9,0,0.5084
1,0,0,0.4648
1,9,9,0.4622
1,15,15,0.4308
1,14,14,0.424
1,0,14,0.5733
1,10,14,0.748
1,11,11,0.4698
1,1,1,0.3717
1,2,2,0.5115
1,0,0,0.3881
1,0,0,0.43
1,2,2,0.5797
1,0,0,0.4641
1,9,9,0.5541
1,0,0,0.4947
1,11,11,0.4695
1,1,1,0.446
1,9,9,0.4957
1,11,11,0.4279
1,0,0,0.4272
1,2,2,0.6458
1,0,0,0.5623
1,15,15,0.408
1,0,0,0.3964
1,15,15,0.5972
1,11,0,0.5979
1,2,2,0.486
1,11,11,0.5385
1,0,0,0.3466
1,10,0,0.3318
1,0,0,0.2807
1,2,0,0.5305
1,0,0,0.6285
1,1,1,0.5257
1,0,0,0.4159
1,10,10,0.4723
1,0,0,0.5578
1,0,1,0.6158
1,11,0,0.5795
1,10,10,0.5645
1,0,0,0.3644
1,0,0,0.3782
1,0,0,0.6101
1,11,11,0.4258
1,0,0,0.4007
1,0,0,0.392
1,0,0,0.8268
1,0,0,0.3531
1,14,14,0.4331
1,0,0,0.3989
1,0,0,0.3368
1,10,10,0.4906
1,15,15,0.5164
1,9,9,0.8662
1,10,10,0.4387
1,0,0,0.3389
1,2,2,0.4728
1,0,0,0.824
1,0,0,0.3287
1,15,15,0.5484
1,0,0,0.3494
1,15,0,0.4469
1,9,9,0.6065
1,9,9,0.5083
1,2,2,0.4824
1,0,9,0.5748
1,0,0,0.4921
1,14,14,0.523
1,0,0,0.4209
1,10,10,0.4977
1,11,11,0.4542
1,11,11,0.5225
1,15,15,0.5084
1,0,0,0.5881
1,0,0,0.5381
1,10,10,0.5181
1,0,0,0.3229
1,0,0,0.3018
1,10,10,0.523
1,10,10,0.4348
1,1,1,0.4189
1,11,11,0.462
1,11,11,0.4505
1,15,15,0.4743
1,14,14,0.4446
1,1,1,0.4479
1,15,15,0.4744
1,0,0,0.3815
1,0,0,0.4679
1,9,9,0.552
1,0,0,0.3238
1,0,0,0.3344
1,0,0,0.3934
1,11,12,0.5319
1,0,14,0.4782
1,0,11,0.8875
1,14,14,0.4502
1,11,11,0.4355
1,0,0,0.494
1,0,0,0.4464
1,0,0,0.4914
1,14,14,0.5315
1,10,10,0.5584
1,11,11,0.4545
1,0,0,0.5385
1,14,14,0.5277
1,15,15,0.462
1,0,0,0.4119
1,0,0,0.3438
1,14,14,0.4525
1,10,0,0.5363
1,0,0,0.5141
1,0,0,0.3364
1,0,14,0.5842
1,0,0,0.2966
1,10,10,0.6416
1,0,14,0.6875
1,0,0,0.3423
1,0,0,0.3869
1,11,11,0.8124
1,11,11,0.4604
1,11,11,0.368
1,14,14,0.4382
1,1,1,0.4146
1,1,1,0.4125
1,0,0,0.5403
1,1,1,0.4681
1,1,1,0.4708
1,15,15,0.5386
1,11,11,0.4673
1,11,11,0.4765
1,0,0,0.4607
1,15,15,0.4669
1,0,0,0.838
1,0,0,0.5759
1,0,0,0.4319
1,0,0,0.6143
1,15,15,0.4919
1,11,11,0.3807
1,0,0,0.3767
1,11,11,0.4601
1,0,0,0.2826
1,0,9,0.4919
1,0,0,0.4505
1,11,11,0.5309
1,14,14,0.4224
1,0,14,0.5161
1,11,11,0.3798
1,15,15,0.4964
1,0,0,0.6423
1,0,14,0.5968
1,0,0,0.5199
1,0,0,0.2268
1,9,9,0.4947
1,1,1,0.4077
1,0,0,0.2466
1,0,0,0.4586
1,11,11,0.4492
1,0,0,0.3709
1,0,0,0.4456
1,11,11,0.4261
1,0,0,0.3827
1,15,0,0.6915
1,0,0,0.4543
1,15,15,0.6761
1,0,14,0.5093
1,15,15,0.3891
1,0,0,0.3917
1,9,0,0.3321
1,15,15,0.4506
1,1,0,0.3792
1,2,2,0.501
1,0,0,0.4162
1,15,15,0.4836
1,0,0,0.3381
1,0,0,0.2994
1,0,0,0.3176
1,0,0,0.2921
1,2,2,0.4738
1,14,14,0.4677
1,0,0,0.3179
1,0,0,0.2508
1,0,15,0.6245
1,11,11,0.404
1,9,9,0.5398
1,0,0,0.2784
1,0,0,0.3207
1,14,14,0.4104
1,1,1,0.6441
1,15,15,0.5707
1,1,1,0.5028
1,2,2,0.5594
1,15,15,0.4618
1,10,0,0.5966
1,0,0,0.5081
1,14,14,0.4949
1,14,14,0.538
1,10,10,0.4878
1,9,9,0.484
1,14,14,0.4182
1,1,1,0.4057
1,0,0,0.6607
1,10,0,0.678
1,10,10,0.4374
1,0,0,0.3664
1,0,0,0.5558
1,0,0,0.3105
1,0,0,0.3585
1,2,2,0.5044
1,0,0,0.6218
1,10,10,0.5244
1,0,0,0.3024
1,10,0,0.2924
1,14,14,0.5046
1,1,1,0.4541
1,0,0,0.559
1,9,9,0.7345
1,0,0,0.3839
1,15,15,0.4586
1,1,1,0.4624
1,0,0,0.4709
1,15,15,0.5083
1,10,10,0.6586
1,14,14,0.4664
1,0,0,0.3462
1,0,0,0.3364
1,0,0,0.3967
1,0,0,0.3028
1,0,0,0.3612
1,0,0,0.3523
1,14,14,0.5204
1,1,1,0.5447
1,0,0,0.6344
1,0,0,0.3037
1,0,11,0.862
1,0,0,0.3527
1,0,0,0.2984
1,0,0,0.2504
1,0,0,0.2907
1,0,0,0.3427
1,14,14,0.5717
1,10,0,0.3225
1,9,9,0.5624
1,2,2,0.373
1,0,0,0.3124
1,0,0,0.2659
1,0,0,0.2723
1,0,0,0.3087
1,0,0,0.3246
1,0,0,0.2538
1,0,0,0.2898
1,0,0,0.2417
1,0,0,0.2663
1,11,11,0.6135
1,15,15,0.3943
1,1,1,0.4444
1,0,0,0.4824
1,0,0,0.2904
1,0,0,0.2889
1,15,15,0.5048
1,9,9,0.4921
1,0,0,0.2955
1,0,0,0.2618
1,0,0,0.3629
1,2,0,0.3241
1,1,1,0.3619
1,14,14,0.4439
1,9,0,0.3919
1,15,15,0.5102
1,14,14,0.414
1,0,0,0.6145
1,0,0,0.4044
1,0,0,0.604
1,9,9,0.5564
1,0,0,0.3723
1,0,0,0.5262
1,15,15,0.4799
1,11,11,0.4739
1,10,10,0.5458
1,0,0,0.4504
1,14,14,0.5044
1,9,9,0.4326
1,1,1,0.4273
1,0,0,0.3488
1,11,0,0.4122
1,0,0,0.4176
1,10,10,0.4944
1,2,2,0.4359
1,11,11,0.5052
1,11,11,0.4729
1,0,0,0.4808
1,0,0,0.2705
1,0,0,0.5041
1,0,0,0.3541
1,0,0,0.3907
1,0,0,0.4043
1,9,9,0.484
1,2,2,0.4908
1,0,0,0.4386
1,0,0,0.2828
1,11,0,0.4423
1,9,9,0.5819
1,0,0,0.7103
1,0,0,0.4642
1,9,9,0.7864
1,11,11,0.4562
1,0,0,0.3464
1,15,15,0.5198
1,0,0,0.3841
1,14,14,0.4614
1,0,0,0.3763
1,1,1,0.4444
1,1,1,0.3977
1,0,0,0.6004
1,11,11,0.4427
1,0,0,0.2899
1,11,11,0.4283
1,0,0,0.3
1,0,0,0.488
1,0,0,0.3547
1,0,0,0.3666
1,2,2,0.5481
1,14,14,0.4189
1,0,0,0.4896
1,2,2,0.4443
1,0,0,0.3087
1,0,15,0.8373
1,14,14,0.4776
1,9,9,0.5209
1,0,0,0.2938
1,0,0,0.2822
1,1,1,0.5138
1,15,15,0.5038
1,1,1,0.4242
1,0,0,0.2443
1,0,0,0.2758
1,0,0,0.2781
1,10,10,0.7079
1,15,15,0.4072
1,0,0,0.5607
1,0,11,1.1175
1,10,10,0.4957
1,9,9,0.4567
1,0,0,0.5275
1,0,0,0.4504
1,0,15,0.4147
1,1,1,0.4241
1,11,11,0.5204
1,0,0,0.4335
1,9,9,0.3841
1,0,0,0.2558
1,0,0,0.488
1,2,2,0.4299
1,0,0,0.6101
1,15,15,0.4028
1,0,14,0.6199
1,0,9,0.6965
1,0,0,0.4475
1,0,0,0.3757
1,0,0,0.3504
1,0,0,0.3316
1,0,0,0.3517
1,11,0,0.2984
1,0,0,0.4345
1,0,0,0.3197
1,1,1,0.5158
1,0,0,0.3491
1,0,0,0.3522
1,0,0,0.2931
1,0,0,0.338
1,0,0,0.3053
1,2,2,0.514
1,0,0,0.2901
1,11,11,0.6726
1,10,10,0.4891
1,0,0,0.3227
1,11,11,0.5598
1,0,0,0.5322
1,0,0,0.5154
1,1,1,0.4878
1,14,14,0.5539
1,10,10,0.4306
1,0,0,0.294
1,15,15,0.6079
1,2,2,0.4704
1,10,10,0.4706
1,0,11,0.5085
1,15,15,0.5125
1,0,0,0.3843
1,9,9,0.5159
1,1,1,0.4268
