session,location,response_location,reaction_time
1,0,0,0.2988
1,0,0,0.2958
1,0,0,0.2467
1,1,1,0.6305
1,0,0,0.278
1,0,0,0.3787
1,14,14,0.7193
1,0,0,0.2268
1,0,0,0.2327
1,0,0,0.2476
1,11,0,0.2347
1,14,14,0.9285
1,9,0,0.3324
1,11,11,0.6486
1,0,0,0.399
1,0,0,0.2547
1,10,0,0.2405
1,0,0,0.2392
2,15,15,0.643
2,15,15,0.5867
2,0,0,0.251
2,0,0,0.211
2,9,9,0.7491
2,10,10,0.8693
2,2,2,0.6911
2,0,0,0.2391
2,0,0,0.4784
2,0,0,0.2468
2,2,2,0.5973
2,2,2,0.8371
2,0,0,0.2442
2,0,0,0.2668
2,10,10,0.7444
2,0,0,0.4988
2,0,0,0.2663
2,9,9,0.6306
2,14,14,0.6939
2,2,2,0.505
2,0,0,0.329
2,0,0,0.3909
2,10,0,0.1932
2,10,10,0.8779
2,0,0,0.4582
2,15,15,0.6566
2,0,0,0.2542
2,14,14,0.8598
2,14,14,0.7547
2,0,0,0.2526
2,10,10,1.0083
2,0,0,0.2848
2,0,9,0.6666
2,14,14,0.7125
2,0,0,0.2866
2,11,11,0.6277
2,15,15,1.1023
2,14,14,0.8055
2,10,10,0.7487
2,1,1,0.5485
2,0,0,0.3677
2,0,15,0.9947
2,0,0,0.3042
2,14,14,0.7464
2,0,0,0.3186
2,11,11,0.5797
2,0,0,0.3805
2,0,0,0.5116
2,14,0,0.2915
2,9,9,0.752
2,11,11,0.9465
2,1,1,0.5305
2,0,0,0.2458
2,10,10,0.7967
2,0,0,0.2385
2,15,0,0.3068
2,0,0,0.3641
2,9,9,0.8876
2,0,0,0.2482
2,0,0,0.2879
1,0,0,0.631
1,0,0,0.374
1,14,14,0.8477
1,0,0,0.7336
1,0,0,0.4502
1,11,11,0.7621
1,2,2,0.6702
1,15,15,0.6207
1,0,0,0.958
1,0,10,0.8248
1,14,14,0.6803
1,10,10,0.5176
1,0,0,0.3608
1,0,0,0.5018
1,0,0,0.4091
1,1,1,0.633
1,0,0,0.5084
1,9,9,0.5603
1,0,0,0.4685
1,14,0,0.3801
1,10,10,0.5645
1,15,15,0.9168
1,0,0,0.4247
1,2,2,0.6718
1,1,1,0.5749
1,0,15,0.76
1,10,0,0.4441
1,0,0,0.4022
1,0,0,0.3245
1,0,0,0.3545
1,14,14,0.6868
1,0,0,0.2205
1,10,10,0.8839
1,0,0,0.265
1,0,0,0.2207
1,2,2,0.7643
1,0,0,0.3587
1,0,0,0.25
1,0,0,0.1848
1,0,0,0.2518
1,15,15,0.6764
1,1,1,0.6513
1,0,0,0.2607
1,11,11,0.6829
1,0,0,0.3746
1,0,0,0.2465
1,0,0,0.3221
1,0,0,0.2381
1,0,0,0.2483
1,10,10,0.8542
1,0,0,0.1673
1,0,0,0.2727
1,1,1,0.6267
1,0,0,0.245
1,0,0,0.2208
1,14,0,0.3005
1,11,11,0.5684
1,0,0,0.221
1,0,0,0.2121
1,0,0,0.239
2,9,9,0.9249
2,15,15,0.8497
2,0,0,0.2963
2,9,0,0.2802
2,14,14,0.6223
2,11,11,0.6721
2,0,0,0.2159
2,0,0,0.3148
2,11,11,0.6147
2,0,0,0.2308
2,0,0,0.2331
2,0,0,0.1934
2,0,0,0.2348
2,0,0,0.2924
2,9,9,0.8637
2,0,0,0.2548
2,0,0,0.2208
2,1,0,0.2709
2,0,0,0.3093
2,0,0,0.2747
2,15,15,0.6278
2,0,0,0.2467
2,0,0,0.2304
2,0,0,0.3762
2,1,1,0.4962
2,9,9,0.8676
2,2,2,0.6956
2,14,14,0.6145
2,0,0,0.2046
2,0,0,0.2548
2,0,0,0.4281
2,0,0,0.3901
2,0,0,0.2389
2,0,0,0.268
2,9,0,0.4788
2,9,9,0.7506
2,14,14,0.7699
2,14,14,0.9389
2,0,0,0.2505
2,0,9,0.9105
2,11,11,0.6205
2,1,1,0.598
2,0,0,0.3243
2,0,0,0.2409
2,15,0,0.3067
2,0,0,0.2585
2,0,0,0.2371
2,10,10,0.6401
2,15,15,0.5857
2,10,0,0.3468
2,0,0,0.4499
2,0,0,0.2447
2,0,0,0.2824
2,0,0,0.3125
2,0,0,0.298
2,9,9,0.6882
2,0,0,0.3802
2,10,10,0.8104
2,11,11,0.5867
2,0,0,0.3738
1,14,14,0.662
1,0,0,0.3327
1,0,0,0.2889
1,0,0,0.2676
1,0,0,0.281
1,0,0,0.2965
1,2,2,0.8704
1,9,0,0.3088
1,0,0,0.2749
1,15,15,0.752
1,2,2,0.7481
1,9,9,0.5498
1,0,0,0.2395
1,10,0,0.4955
1,11,11,0.7776
1,9,9,0.9218
1,0,0,0.294
1,15,0,0.2586
1,2,2,0.5923
1,0,0,0.3525
1,0,0,0.5021
1,0,0,0.3085
1,0,0,0.3483
1,0,0,0.4602
1,0,11,1.4836
1,11,0,0.4887
1,10,0,0.4428
1,0,11,0.8261
1,0,0,0.2782
1,11,11,0.6208
1,0,0,0.3321
1,11,0,0.2968
1,0,0,0.2186
1,0,0,0.2292
1,0,0,0.2364
1,14,14,0.9864
1,1,1,0.6202
1,15,15,0.576
1,15,15,0.5456
1,0,0,0.2639
1,0,0,0.2381
1,1,1,0.5904
1,0,0,0.2541
1,0,0,0.315
1,0,0,0.3145
1,11,11,0.6458
1,0,0,0.227
1,0,0,0.3253
1,0,0,0.3462
1,0,0,0.1979
1,2,2,0.8992
1,10,10,0.7339
1,0,0,0.2022
1,1,1,0.6185
1,2,2,0.5541
1,0,0,0.3265
1,15,0,0.7057
1,0,0,0.3745
1,0,0,0.3743
1,0,0,0.2463
2,0,0,0.2314
2,10,10,0.5843
2,0,0,0.2745
2,0,0,0.2811
2,1,1,0.4338
2,0,0,0.4172
2,14,14,0.5535
2,0,0,0.3121
2,0,0,0.2426
2,10,10,0.7426
2,1,1,0.5777
2,0,0,0.3482
2,2,0,0.2969
2,1,1,0.4867
2,15,15,0.6369
2,10,10,0.5164
2,0,0,0.2883
2,0,0,0.223
2,14,14,0.7285
2,0,0,0.2612
2,0,0,0.2449
2,0,0,0.4048
2,0,0,0.2222
2,0,0,0.2288
2,15,15,0.7795
2,0,0,0.1792
2,1,1,0.6362
2,14,14,0.6238
2,0,0,0.3024
2,15,15,0.6925
2,0,0,0.3105
2,11,11,0.8423
2,0,0,0.2728
2,0,0,0.2798
2,0,0,0.3211
2,0,0,0.2127
2,2,2,0.4941
2,0,0,0.2346
2,10,0,0.3043
2,14,14,0.606
2,0,0,0.2167
2,14,14,1.0181
2,14,14,0.6537
2,14,14,0.8911
2,14,14,0.6406
2,0,0,0.2869
2,0,0,0.3239
2,0,0,0.2885
2,9,9,0.5425
2,11,11,0.6906
2,15,15,0.6382
2,10,10,0.7496
2,0,0,0.2961
2,0,14,0.7397
2,9,0,0.3182
2,9,9,0.8365
2,0,0,0.6763
2,1,1,0.622
2,9,9,0.7002
2,0,0,0.5018
1,1,1,0.5817
1,9,9,0.8131
1,0,0,0.3425
1,9,9,0.6746
1,15,15,0.7604
1,11,11,0.9499
1,1,1,0.5984
1,0,0,0.4048
1,9,0,0.766
1,0,0,0.4059
1,2,2,0.7289
1,9,9,1.1788
1,0,0,0.6764
1,1,1,0.8119
1,0,0,0.5637
1,0,0,0.3661
1,14,0,0.3027
1,1,1,0.6519
1,0,0,0.4207
1,2,0,0.2907
1,2,0,0.3705
1,0,0,0.2691
1,0,0,0.3148
1,0,0,0.3519
1,0,0,0.3161
1,10,10,0.8575
1,14,0,0.2473
1,0,0,0.2866
1,0,0,0.3662
1,0,0,0.2879
1,9,9,0.771
1,2,2,0.6844
1,9,9,0.7582
1,0,0,0.2564
1,0,0,0.3424
1,0,0,0.2021
1,0,0,0.2183
1,1,1,0.5978
1,10,10,0.5249
1,0,0,0.3189
1,0,0,0.2624
1,10,10,0.5325
1,11,11,0.5839
1,0,0,0.2249
1,0,0,0.3529
1,1,1,0.6469
1,2,2,1.1244
1,11,11,0.7451
1,0,0,0.2765
1,1,1,0.5987
1,0,0,0.2725
1,11,11,0.7699
1,10,10,0.7305
1,0,0,0.224
1,0,0,0.3146
1,0,0,0.182
1,9,9,0.6817
1,0,0,0.2234
1,0,0,0.2582
1,0,0,0.2411
2,11,11,1.1237
2,9,9,0.6398
2,0,0,0.2468
2,11,11,0.7431
2,0,0,0.46
2,1,1,0.5385
2,11,11,0.6165
2,0,0,0.2441
2,14,0,0.2979
2,1,1,0.7202
2,0,0,0.2465
2,0,0,0.2143
2,15,15,0.7995
2,0,0,0.1767
2,2,2,0.6857
2,0,9,0.783
2,0,0,0.2267
2,0,0,0.2267
2,11,11,0.4695
2,1,1,0.4625
2,0,0,0.233
2,9,0,0.3962
2,11,11,0.7832
2,1,0,0.3507
2,0,0,0.195
2,0,0,0.3203
2,0,0,0.2459
2,10,0,0.2363
2,11,11,0.846
2,10,10,0.6919
2,0,0,0.3278
2,1,1,0.4762
2,0,0,0.2228
2,0,0,0.2742
2,0,0,0.2525
2,15,15,0.5239
2,0,0,0.2845
2,15,15,0.6748
2,2,2,1.0033
2,0,0,0.4206
2,0,0,0.222
2,0,0,0.2323
2,0,0,0.2902
2,0,2,0.9008
2,10,10,0.9331
2,0,15,0.7918
2,0,0,0.3379
2,10,0,0.7139
2,0,0,0.3907
2,0,0,0.3145
2,1,1,0.8458
2,0,0,0.2707
2,9,9,0.5647
2,9,9,0.6473
2,0,0,0.6179
2,15,15,0.8931
2,9,9,0.8167
2,1,1,0.6427
2,15,15,0.6845
2,2,2,0.6824
1,15,15,0.8484
1,1,1,0.5445
1,0,0,0.2985
1,0,0,0.4799
1,0,0,0.2709
1,0,0,0.7584
1,0,0,0.5124
1,14,14,0.9118
1,2,2,1.2124
1,0,0,0.3071
1,0,0,0.2866
1,10,10,0.7739
1,10,10,0.8864
1,9,0,0.3084
1,11,11,0.5882
1,9,0,0.8958
1,0,0,0.5637
1,0,0,0.2764
1,14,0,0.2327
1,0,0,0.2728
1,0,0,0.2826
1,2,2,0.6464
1,0,0,0.2646
1,9,0,0.3927
1,0,0,0.3721
1,14,14,0.7789
1,10,10,0.5979
1,0,0,0.2747
1,11,11,0.7447
1,15,15,0.7139
1,15,15,0.8004
1,2,2,0.6647
1,2,2,0.7267
1,10,10,0.6992
1,0,0,0.2646
1,15,15,0.6867
1,15,15,0.5801
1,15,15,1.1003
1,14,14,0.5699
1,0,0,0.3985
1,15,0,0.3908
1,9,9,0.5783
1,1,1,0.7486
1,9,9,0.7355
1,1,1,0.6998
1,15,15,0.6027
1,10,10,0.7353
1,14,14,0.8602
1,2,2,0.5605
1,0,0,0.3203
1,2,2,0.8781
1,0,0,0.386
1,9,9,0.4906
1,0,0,0.2872
1,0,0,0.2373
1,0,0,0.2131
1,11,11,0.8548
1,0,0,0.2468
1,15,15,0.7112
1,10,10,0.8132
2,10,10,0.6539
2,11,11,0.7635
2,0,0,0.246
2,9,9,0.7486
2,1,1,0.5345
2,0,0,0.2708
2,0,0,0.2489
2,0,0,0.2176
2,14,14,0.699
2,0,0,0.2582
2,0,0,0.2326
2,15,15,0.6743
2,14,14,0.6444
2,10,10,0.9898
2,0,0,0.5159
2,9,9,0.7002
2,14,14,0.8867
2,0,0,0.2679
2,11,0,0.5083
2,0,14,1.121
2,11,0,0.38
2,0,0,0.2549
2,0,14,1.0389
2,11,11,0.6015
2,0,0,0.2024
2,10,0,0.4624
2,0,0,0.2916
2,0,0,0.2656
2,11,11,0.8596
2,0,0,0.2677
2,0,0,0.256
2,0,0,0.3642
2,11,0,0.2621
2,2,2,0.846
2,11,0,0.6543
2,0,0,0.3482
2,11,11,0.5689
2,14,0,0.386
2,0,0,0.3142
2,11,11,0.622
2,14,14,0.6779
2,0,0,0.2941
2,0,0,0.2924
2,0,0,0.2864
2,15,15,0.7885
2,0,0,0.5735
2,0,0,0.3046
2,0,10,0.8697
2,0,0,0.2712
2,14,0,0.6937
2,0,0,0.3087
2,11,11,0.6503
2,0,0,0.2774
2,0,11,0.6924
2,0,0,0.2671
2,0,0,0.2644
2,10,10,0.8702
2,1,1,0.566
2,14,14,0.7179
2,0,0,0.2663
1,2,2,0.6219
1,0,0,0.3897
1,11,11,0.8257
1,0,0,0.366
1,11,11,0.7076
1,9,0,0.7184
1,0,0,0.2903
1,0,0,0.3199
1,0,0,0.2627
1,0,0,0.3163
1,0,0,0.2502
1,0,0,0.2425
1,11,11,0.9778
1,9,9,0.7483
1,0,0,0.2532
1,0,0,0.3464
1,9,11,0.7659
1,15,0,0.4393
1,14,0,0.2872
1,0,0,0.2579
1,2,2,0.6819
1,15,15,0.6985
1,2,0,0.3297
1,0,0,0.3167
1,0,0,0.371
1,15,15,0.8948
1,9,11,0.6687
1,0,0,0.2729
1,11,11,0.7625
1,0,0,0.3161
1,0,0,0.3454
1,9,9,0.5905
1,0,0,0.2401
1,0,0,0.2384
1,0,0,0.1921
1,10,0,0.2822
1,0,0,0.1962
1,2,2,0.8416
1,0,0,0.2461
1,0,0,0.3667
1,10,10,0.9623
1,14,14,0.6969
1,11,11,0.8716
1,0,0,0.2687
1,10,10,0.8584
1,1,1,0.5705
1,0,0,0.2602
1,0,0,0.2984
1,10,10,0.7765
1,0,0,0.2732
1,9,9,0.7671
1,14,14,0.9679
1,15,15,0.5639
1,10,10,0.6945
1,9,9,0.636
1,1,0,0.6336
1,0,0,0.4106
1,1,1,0.5886
1,0,0,0.2906
1,2,2,0.7801
2,2,2,0.6665
2,1,1,0.4888
2,0,0,0.2449
2,10,10,0.7819
2,0,0,0.2442
2,0,0,0.2314
2,0,0,0.235
2,10,10,0.5421
2,9,0,0.1968
2,11,11,0.6678
2,0,0,0.2023
2,0,11,0.7247
2,0,0,0.2491
2,1,1,0.4808
2,2,2,0.5829
2,0,0,0.2564
2,0,0,0.2162
2,11,11,0.5435
2,0,0,0.1885
2,0,0,0.3658
2,1,1,0.6963
2,14,0,0.3524
2,0,0,0.2497
2,15,0,0.3299
2,0,0,0.1851
2,14,14,0.8405
2,0,0,0.3575
2,0,0,0.2422
2,10,0,0.2973
2,14,0,0.7117
2,0,0,0.3988
2,14,14,0.5984
2,2,0,0.3032
2,0,0,0.301
2,0,1,0.582
2,0,0,0.3382
2,10,10,0.6019
2,0,0,0.2264
2,15,15,0.6107
2,0,0,0.2363
2,0,0,0.3224
2,9,9,0.9528
2,0,0,0.3163
2,2,2,0.7062
2,0,0,0.6219
2,0,0,0.244
2,0,0,0.5007
2,11,0,0.2973
2,15,15,0.702
2,15,15,0.7142
2,0,0,0.2553
2,2,2,0.6541
2,0,0,0.2707
2,14,14,0.7243
2,0,0,0.2265
2,10,0,0.402
2,2,0,0.6822
2,1,1,0.647
2,2,2,0.7021
2,9,9,0.8745
1,0,0,0.3092
1,10,10,0.5314
1,2,2,0.8915
1,2,2,1.0355
1,0,0,0.234
1,10,10,0.8323
1,9,9,0.5275
1,15,15,0.7879
1,14,14,0.5619
1,0,0,0.2189
1,0,0,0.6826
1,0,0,0.2887
1,2,2,0.5897
1,11,11,0.693
1,0,0,0.2444
1,0,0,0.2942
1,0,0,0.2602
1,11,11,0.7223
1,0,0,0.2062
1,10,10,0.6905
1,0,0,0.2045
1,1,1,0.6079
1,0,0,0.286
1,0,0,0.1989
1,2,2,0.5987
1,0,1,0.7788
1,0,0,0.356
1,0,0,0.3406
1,0,0,0.5366
1,1,1,0.5
1,0,0,0.3176
1,0,0,0.2579
1,2,2,0.6741
1,0,0,0.2409
1,15,15,0.6338
1,10,10,0.4986
1,0,0,0.2423
1,1,1,0.5922
1,11,11,0.5678
1,0,0,0.2344
1,10,10,0.9734
1,15,15,0.6044
1,14,14,0.9502
1,15,15,0.9696
1,11,11,0.7378
1,0,0,0.292
1,1,1,0.5746
1,1,1,0.5999
1,2,0,0.2892
1,15,15,0.886
1,11,11,0.584
1,0,0,0.2502
1,0,0,0.2666
1,0,0,0.2645
1,0,0,0.2967
1,0,0,0.2447
1,2,2,0.9358
1,0,0,0.2282
1,15,15,1.0508
1,0,0,0.3388
2,0,0,0.4299
2,9,9,0.6147
2,10,10,0.6884
2,2,2,0.6109
2,0,0,0.2615
2,0,0,0.3421
2,9,9,1.171
2,11,0,0.3065
2,14,14,0.6999
2,0,0,0.2414
2,0,0,0.3448
2,0,0,0.2195
2,0,0,0.2185
2,10,10,0.6107
2,11,0,0.2846
2,14,14,0.5709
2,0,0,0.2821
2,11,11,0.9778
2,9,9,0.6767
2,0,0,0.1882
2,14,14,0.7158
2,0,0,0.3395
2,0,0,0.2403
2,15,0,0.3359
2,0,0,0.2584
2,15,15,0.6819
2,10,10,0.7849
2,0,0,0.2465
2,11,11,0.6481
2,0,0,0.3111
2,14,14,0.5665
2,0,0,0.274
2,1,1,0.4664
2,15,15,0.4961
2,10,10,0.6936
2,0,0,0.212
2,0,0,0.2763
2,14,14,0.636
2,0,0,0.218
2,15,15,0.6006
2,15,15,0.896
2,2,2,0.5683
2,0,2,0.7223
2,9,9,0.6279
2,2,2,0.5681
2,0,0,0.284
2,0,0,0.2743
2,14,14,0.4827
2,0,0,0.2405
2,10,10,0.8158
2,2,2,0.5802
2,9,9,0.7986
2,0,0,0.2088
2,14,14,0.81
2,0,0,0.3541
2,0,0,0.2608
2,2,2,0.6841
2,0,0,0.2963
2,1,1,0.4662
2,15,15,0.7055
1,0,0,0.2603
1,0,0,0.4504
1,0,0,0.2628
1,0,0,0.2104
1,2,2,0.7524
1,0,0,0.2779
1,0,0,0.2349
1,1,1,0.5546
1,0,0,0.2568
1,0,0,0.2928
1,10,0,0.6701
1,0,0,0.2942
1,0,0,0.3263
1,9,0,0.2729
1,11,11,0.9758
1,11,0,0.2761
1,0,0,0.3806
1,2,2,0.6919
1,10,10,0.6099
1,9,9,0.8064
1,0,0,0.3121
1,9,0,0.5685
1,0,0,0.3323
1,14,0,0.3089
1,0,0,0.2847
1,14,0,0.284
1,14,0,0.3303
1,0,0,0.2469
1,0,0,0.4239
1,0,9,1.3036
1,0,0,0.2647
1,0,0,0.2189
1,10,10,0.976
1,0,0,0.1861
1,0,0,0.2267
1,11,11,0.6242
1,0,0,0.2548
1,0,0,0.2587
1,2,2,0.7078
1,1,1,0.4451
1,0,0,0.3659
1,15,15,0.9017
1,0,0,0.5767
1,15,15,0.6409
1,1,1,0.6231
1,0,0,0.5983
1,0,0,0.2274
1,0,0,0.2628
1,0,0,0.2504
1,11,11,0.6884
1,14,0,0.296
1,2,2,0.6303
1,0,0,0.2268
1,0,0,0.2461
1,0,0,0.2642
1,0,0,0.262
1,0,0,0.2261
1,9,0,0.1903
1,14,0,0.4222
1,0,0,0.246
2,9,9,0.5625
2,0,0,0.1907
2,15,15,0.6819
2,0,0,0.2161
2,0,0,0.2275
2,0,0,0.2828
2,14,14,0.7823
2,0,0,0.2489
2,0,0,0.2887
2,0,0,0.303
2,0,0,0.2825
2,10,10,0.7539
2,14,0,0.2547
2,0,0,0.4125
2,2,2,0.6839
2,9,9,0.6981
2,0,0,0.3028
2,0,0,0.2269
2,0,0,0.2382
2,0,0,0.251
2,0,15,0.9116
2,11,11,0.6089
2,0,0,0.4338
2,0,0,0.2169
2,0,0,0.2586
2,14,14,0.507
2,2,2,0.802
2,1,1,1.0743
2,2,2,0.6783
2,0,0,0.2988
2,0,0,0.2684
2,0,0,0.2721
2,9,9,0.8258
2,14,0,0.2843
2,0,0,0.2202
2,11,0,0.2525
2,0,0,0.2562
2,0,0,0.2624
2,10,10,0.9082
2,15,15,0.5547
2,0,0,0.5823
2,2,2,0.5939
2,0,0,0.3107
2,0,0,0.2319
2,0,0,0.2818
2,0,0,0.2398
2,14,14,0.7514
2,0,0,0.2889
2,15,15,0.8057
2,14,0,0.575
2,0,0,0.7517
2,1,1,0.9177
2,0,0,0.3081
2,11,11,0.8243
2,0,0,0.3142
2,0,0,0.36
2,15,15,0.612
2,0,0,0.2922
2,15,15,0.6489
2,0,0,0.2798
