session,location,response_location,reaction_time
1,0,0,0.2248
1,15,15,0.5105
1,9,9,0.3958
1,10,10,0.5404
1,15,15,0.5073
1,1,1,0.3428
1,15,15,0.4596
1,0,0,0.3082
1,0,0,0.6
1,9,9,0.6025
1,0,0,0.3695
1,0,0,0.4587
1,0,0,0.2811
1,10,10,0.5308
1,0,0,0.434
1,9,9,0.5191
1,15,15,0.5394
1,9,9,0.3517
1,1,1,0.4551
1,0,0,0.2827
1,1,1,0.3862
1,0,0,0.227
1,10,10,0.4938
1,0,0,0.8637
1,0,0,0.2815
1,1,1,0.3848
1,0,0,0.2991
1,0,0,0.2029
2,0,0,0.7275
2,2,2,0.7396
2,1,0,0.8362
2,10,10,0.4508
2,0,0,0.4344
2,14,14,0.6123
2,0,0,0.6606
2,0,15,0.7784
2,11,11,0.4748
2,0,0,0.4458
2,0,2,0.7449
2,0,0,0.6199
2,0,0,0.5322
2,11,11,0.5376
2,0,0,0.4458
2,1,1,0.5526
2,0,0,0.3079
2,0,0,0.3941
2,9,0,0.4863
2,11,11,0.548
2,2,2,0.5766
2,15,15,0.5101
2,0,0,0.3281
2,2,2,0.5
2,0,0,0.2301
2,0,11,0.6731
2,15,15,0.6446
2,15,15,0.5899
2,9,0,0.3911
2,0,0,0.3347
2,0,0,0.3544
2,10,0,0.4445
2,2,2,0.6041
2,0,0,0.3006
2,0,0,0.4684
2,0,0,0.3345
2,0,0,0.4101
2,0,0,0.5004
2,0,0,0.7208
2,0,0,0.9298
2,1,1,0.3774
2,0,0,0.168
2,0,0,0.1521
2,9,9,0.4662
2,14,14,0.5498
2,14,14,0.462
2,1,1,0.3664
2,10,0,0.2652
2,0,0,0.3713
2,2,2,0.5083
2,9,9,0.4635
2,15,15,0.4209
2,0,0,0.297
2,0,0,0.2624
2,0,0,0.1739
2,10,10,0.5099
2,0,0,0.4299
2,0,0,0.4101
2,0,0,0.2982
2,2,2,0.4529
2,1,0,0.1979
2,15,15,0.3882
2,0,0,0.326
2,0,0,0.2824
2,9,9,0.4419
2,0,0,0.2206
2,15,15,0.6411
2,0,0,0.1749
2,0,0,0.2387
2,1,1,0.4521
2,0,0,0.1705
2,0,0,0.1603
2,0,0,0.1589
2,1,1,0.4004
2,15,15,0.4496
2,1,1,0.3984
2,10,10,0.5582
2,1,1,0.4421
2,10,10,0.5386
2,0,0,0.2726
1,0,0,0.2485
1,15,15,0.5014
1,0,0,0.2379
1,0,0,0.3622
1,0,0,0.6219
1,0,0,0.5078
1,0,0,0.3638
1,2,2,0.5998
1,15,15,0.4598
1,2,2,0.4338
1,14,14,0.5785
1,14,14,0.639
1,0,0,0.3341
1,11,11,0.5846
1,1,0,0.3298
1,0,11,0.5718
1,15,15,0.5362
1,14,14,0.6032
1,1,0,0.2938
1,15,15,0.6259
1,9,9,0.7119
1,9,9,0.6029
1,0,0,1.0997
1,0,0,1.5645
1,0,10,0.8344
1,0,0,0.3256
1,14,14,0.5135
1,0,0,0.4313
1,0,14,0.6742
1,0,0,0.4759
1,0,0,0.3001
1,0,0,0.4059
1,9,9,0.6439
1,0,2,0.7744
1,0,0,0.2798
1,0,0,0.3736
1,11,11,0.8088
1,0,0,1.0993
1,0,0,1.0304
1,15,15,0.616
1,0,14,0.5256
1,0,0,0.7726
1,0,0,0.282
1,0,0,0.2407
1,2,2,0.5018
1,1,1,0.4423
1,1,1,0.5121
1,0,14,0.6111
1,10,10,0.4931
1,11,11,0.657
1,0,0,0.4045
1,11,11,0.4987
1,0,0,0.2718
1,0,0,0.9807
1,0,0,0.2563
1,0,0,0.3107
1,0,0,0.3387
1,9,9,0.5919
1,0,0,0.3256
1,10,10,0.5089
1,9,9,0.4249
1,10,10,0.4619
1,0,0,0.2004
1,14,14,0.5862
1,11,11,0.4444
1,15,15,0.4015
1,9,9,0.4929
1,0,0,0.2958
1,9,9,0.564
1,2,2,0.4572
1,0,0,0.4566
1,0,0,0.3995
1,14,14,0.545
1,0,0,0.3064
1,15,15,0.5415
1,10,10,0.4274
1,0,0,0.4504
1,0,0,0.234
1,15,15,0.647
1,0,0,0.2305
2,9,0,0.6517
2,0,0,0.4644
2,0,0,0.7887
2,1,1,0.4547
2,10,10,0.5783
2,0,11,0.4123
2,10,10,0.5258
2,0,0,0.518
2,2,2,0.5675
2,0,0,0.5127
2,0,0,0.5018
2,0,1,0.9939
2,15,15,0.6598
2,1,1,0.4952
2,0,0,0.4218
2,10,10,0.6695
2,0,0,0.4218
2,9,9,0.7099
2,0,0,0.4699
2,0,0,0.2903
2,11,11,0.6196
2,0,0,0.2678
2,0,0,0.2423
2,11,11,0.5319
2,1,1,0.5584
2,10,0,0.2964
2,0,0,0.2979
2,0,0,0.2521
2,9,9,0.5586
2,0,0,0.2471
2,0,0,0.3623
2,2,2,0.6524
2,0,0,0.1905
2,0,0,0.2284
2,0,0,0.3498
2,15,15,0.5044
2,0,0,0.2553
2,0,0,0.2361
2,0,0,0.2271
2,0,0,0.288
2,9,9,0.4201
2,1,1,0.3572
2,0,0,0.178
2,0,10,0.5029
2,1,1,0.3436
2,0,0,0.4044
2,15,15,0.4861
2,14,14,0.5812
2,1,1,0.4025
2,2,2,0.4458
2,14,14,0.5903
2,0,0,0.2267
2,15,0,0.2551
2,0,0,0.3039
2,0,10,0.5337
2,0,0,0.2261
2,9,9,0.3786
2,15,15,0.4244
2,1,1,0.4305
2,2,2,0.5166
2,0,0,0.2583
2,14,14,0.3318
2,9,9,0.6167
2,0,0,0.1817
2,10,10,0.4422
2,10,10,0.4626
2,15,15,0.4127
2,11,11,0.3862
2,1,1,0.4398
2,15,15,0.4785
2,14,14,0.4438
2,0,0,0.2561
2,0,0,0.1788
2,0,0,0.2602
2,0,0,0.1963
2,15,0,0.3265
2,0,0,0.2142
2,0,0,0.426
2,14,14,0.4602
2,15,15,0.4797
1,10,10,0.6243
1,0,0,0.6348
1,0,0,0.5864
1,1,0,0.3228
1,10,10,0.4548
1,9,9,0.4037
1,0,0,0.2704
1,0,0,0.5567
1,0,0,0.2801
1,0,0,0.3536
1,9,9,0.7548
1,1,0,0.3485
1,0,0,0.5326
1,14,14,0.5241
1,9,9,0.4421
1,0,0,0.2484
1,9,9,0.4363
1,15,15,0.4439
1,9,9,0.5868
1,15,15,0.4096
1,10,10,0.4462
1,11,11,0.5797
1,2,2,0.6481
1,0,0,0.3146
1,15,15,0.6546
1,11,11,0.4031
1,1,1,0.6935
1,0,0,0.4998
1,0,0,0.394
1,0,0,0.3079
1,0,0,0.2506
1,9,9,0.718
1,15,15,0.5632
1,0,10,0.7004
1,0,0,0.6257
1,1,1,0.9163
1,0,0,0.3004
1,0,0,0.4778
1,15,15,0.6908
1,0,0,0.308
1,2,2,0.4808
1,0,0,0.3447
1,9,9,0.4536
1,0,0,0.2572
1,1,0,0.273
1,0,0,0.237
1,10,10,0.553
1,14,14,0.4769
1,2,2,0.6504
1,2,0,0.1966
1,2,2,0.3327
1,0,0,1.2583
1,10,10,0.4948
1,14,14,0.4879
1,0,0,0.2541
1,0,0,0.3286
1,2,2,0.4656
1,11,11,0.5564
1,0,0,0.1673
1,2,2,0.4052
1,0,0,0.2226
1,0,0,0.2478
1,9,9,0.4891
1,0,0,0.2766
1,15,15,0.4909
1,0,0,0.2032
1,15,0,0.3367
1,15,15,0.4045
1,0,0,0.2089
1,0,0,0.1937
1,2,2,0.5379
1,0,0,0.2626
1,0,0,0.221
1,9,9,0.5758
1,11,11,0.5623
1,15,15,0.4523
1,9,9,0.4779
1,0,0,0.3139
1,0,0,0.2338
1,0,0,0.4587
2,0,0,0.2363
2,0,0,0.3002
2,1,1,0.562
2,2,2,0.486
2,9,9,0.7385
2,15,15,0.6308
2,2,2,0.5682
2,14,14,0.5622
2,0,11,0.7941
2,14,14,1.0487
2,0,0,0.3338
2,0,0,0.2847
2,0,0,0.2666
2,0,0,0.318
2,0,0,0.3679
2,15,15,0.5077
2,0,0,0.3642
2,9,9,0.3699
2,0,0,0.2824
2,0,0,0.2038
2,14,14,0.3899
2,11,11,0.4542
2,0,0,0.1742
2,2,0,0.3482
2,0,0,0.2845
2,2,2,0.5011
2,0,0,0.2246
2,0,0,0.2401
2,0,0,0.1824
2,0,0,0.1802
2,10,10,0.6147
2,0,0,0.2322
2,0,0,0.2142
2,0,0,0.2262
2,2,2,0.7956
2,10,10,0.3367
2,14,14,0.4046
2,0,0,0.2663
2,9,9,0.8324
2,0,0,0.3747
2,0,0,0.2743
2,0,0,0.1885
2,0,0,0.2042
2,0,0,0.1841
2,0,0,0.2406
2,9,9,0.4838
2,1,1,0.4381
2,1,1,0.3958
2,15,15,0.3971
2,0,0,0.2063
2,2,2,0.5564
2,0,0,0.2661
2,15,0,0.6524
2,2,2,0.3643
2,0,0,0.2106
2,14,14,0.6263
2,0,0,0.1624
2,0,11,0.8163
2,0,0,0.2684
2,0,0,0.2302
2,14,14,0.5602
2,0,0,0.1829
2,0,0,0.2045
2,0,0,0.2459
2,14,14,0.7337
2,15,15,0.3246
2,9,9,0.4718
2,0,0,0.2405
2,0,0,0.1608
2,14,14,0.4363
2,0,0,0.2342
2,0,0,0.3281
2,14,14,0.4677
2,14,14,0.5138
2,0,0,0.1888
2,14,14,0.4341
2,0,0,0.2393
2,0,0,0.3267
2,0,0,0.222
2,0,0,0.1351
1,0,0,0.2837
1,10,10,0.532
1,9,0,0.4179
1,0,0,0.5307
1,15,15,0.525
1,9,9,0.5548
1,2,2,0.6845
1,15,15,0.4902
1,0,0,0.31
1,10,10,0.6597
1,10,10,0.5464
1,2,0,0.3023
1,0,9,0.6661
1,0,0,0.3373
1,10,10,0.5821
1,11,11,0.4828
1,0,0,0.3585
1,0,0,0.2638
1,0,0,1.0473
1,14,14,0.6281
1,2,2,0.4907
1,2,2,0.4689
1,0,0,0.2712
1,0,0,1.3752
1,1,0,0.5218
1,0,0,0.6409
1,0,0,0.3669
1,0,0,0.3698
1,0,0,0.3306
1,0,0,0.268
1,10,10,0.635
1,0,0,0.299
1,10,10,0.6248
1,0,0,0.2643
1,15,15,0.5223
1,9,9,0.7457
1,10,10,0.7218
1,9,9,0.6267
1,14,14,0.509
1,0,0,0.3447
1,14,14,0.6274
1,2,2,0.5482
1,0,0,0.2722
1,0,0,0.1808
1,1,14,0.4938
1,0,0,0.2043
1,0,0,0.1772
1,0,0,0.3788
1,0,0,0.1311
1,0,0,0.1442
1,0,0,0.1766
1,0,0,0.1849
1,10,10,0.574
1,15,0,0.4678
1,15,15,0.5991
1,0,0,0.218
1,11,11,0.4735
1,1,1,0.4644
1,1,1,0.4641
1,2,2,0.347
1,10,10,0.3858
1,0,0,0.2225
1,1,1,0.5138
1,10,10,0.3953
1,1,1,0.3699
1,0,0,0.497
1,0,11,0.4802
1,0,0,0.2642
1,0,0,0.2512
1,11,11,0.3883
1,0,14,0.4977
1,0,0,0.2401
1,9,9,0.6177
1,0,0,0.2707
1,11,11,0.4887
1,1,1,0.5278
1,10,0,0.3161
1,0,0,0.2137
1,0,0,0.4095
1,0,0,0.7005
2,0,0,0.256
2,1,1,0.4698
2,0,15,0.6738
2,0,0,0.3582
2,0,0,0.2758
2,0,0,0.2379
2,11,11,1.1274
2,0,0,0.4121
2,0,0,0.5425
2,0,0,0.7359
2,0,0,0.402
2,9,9,0.4359
2,0,0,0.2219
2,0,0,0.3081
2,0,0,0.2181
2,0,0,0.2079
2,10,10,0.4445
2,0,0,0.1879
2,10,10,0.5485
2,0,0,0.2123
2,2,0,0.5279
2,0,0,0.3663
2,14,14,0.3945
2,0,0,0.2891
2,9,9,0.6402
2,9,9,0.7883
2,0,0,0.2434
2,10,10,0.5876
2,11,0,0.2783
2,10,10,0.3979
2,14,14,0.4206
2,1,1,0.5226
2,0,0,0.2268
2,0,10,0.5271
2,0,0,0.6338
2,10,10,0.4966
2,2,2,0.3626
2,11,11,0.3759
2,0,0,0.3792
2,0,11,0.4719
2,0,0,0.4108
2,2,2,0.5065
2,10,10,0.4201
2,15,15,0.4908
2,0,0,0.2265
2,1,1,0.4003
2,10,10,0.4462
2,0,0,0.2807
2,14,14,0.5073
2,0,0,0.219
2,0,0,0.232
2,11,11,0.5787
2,0,9,0.734
2,0,0,0.2605
2,0,0,0.2799
2,0,0,0.2541
2,0,0,0.2239
2,2,2,0.5534
2,0,11,0.5142
2,10,10,0.5064
2,0,0,0.2684
2,9,9,0.342
2,0,0,0.2023
2,11,11,0.4486
2,0,0,0.2753
2,0,0,0.1747
2,0,0,0.2165
2,0,0,0.1742
2,0,0,0.2396
2,0,0,0.1686
2,0,0,0.1989
2,14,14,0.5685
2,0,0,0.1614
2,9,9,0.4959
2,15,15,0.4851
2,10,10,0.3643
2,0,0,0.3056
2,0,0,0.2045
2,0,0,0.1962
2,10,10,0.4999
1,1,0,0.5548
1,0,11,0.9387
1,0,0,0.4505
1,0,0,0.5193
1,0,0,0.4261
1,0,0,0.2367
1,9,0,0.4425
1,15,15,0.5505
1,0,0,0.7337
1,0,0,0.3327
1,0,0,0.5899
1,0,9,0.8419
1,0,0,0.5683
1,14,14,0.5375
1,0,0,0.3685
1,9,9,0.7342
1,0,0,0.3099
1,0,0,0.2659
1,1,0,0.3182
1,10,10,0.4384
1,0,9,0.5456
1,9,9,0.3945
1,1,1,0.6389
1,11,11,0.4829
1,11,11,0.4332
1,15,15,0.6856
1,10,10,0.6477
1,0,11,0.7209
1,0,0,0.4461
1,0,11,0.8096
1,0,11,0.789
1,10,10,0.5639
1,1,1,0.742
1,11,11,0.532
1,2,2,0.6238
1,9,9,0.5883
1,0,11,0.6689
1,0,14,0.5879
1,0,14,0.5783
1,0,0,0.4892
1,0,0,0.2782
1,15,15,0.5396
1,1,1,0.4124
1,0,0,0.2309
1,0,0,0.372
1,0,0,0.2664
1,0,0,0.4915
1,2,2,0.5063
1,0,0,0.3623
1,0,0,0.3538
1,10,10,0.6259
1,1,1,0.4182
1,15,15,0.3556
1,0,0,0.2007
1,9,0,0.2524
1,0,0,0.2859
1,1,1,0.3283
1,14,14,0.4503
1,0,0,0.2428
1,0,0,0.2423
1,14,14,0.5247
1,0,0,0.2103
1,2,2,0.543
1,14,14,0.6903
1,0,0,0.282
1,2,2,0.4125
1,0,0,0.2979
1,9,9,0.6493
1,0,0,1.0877
1,1,1,0.476
1,14,14,0.6718
1,2,2,0.3584
1,2,2,0.3781
1,11,11,0.4264
1,14,14,0.4399
1,0,0,0.356
1,0,0,0.1758
1,15,15,0.3699
1,0,0,0.2166
1,0,0,0.2366
2,9,9,0.4478
2,2,2,0.496
2,0,0,0.2107
2,0,0,0.2724
2,15,15,0.6086
2,0,0,0.38
2,0,0,0.4628
2,0,0,0.8945
2,0,0,0.3884
2,11,11,0.4571
2,0,0,0.4159
2,0,0,0.2587
2,0,0,0.2287
2,0,0,0.2806
2,2,2,0.4609
2,14,14,0.495
2,10,10,0.4947
2,14,14,0.5844
2,0,0,0.1979
2,0,0,0.2181
2,0,0,0.3301
2,0,0,0.2392
2,9,9,0.5218
2,0,0,0.204
2,0,0,0.1907
2,0,0,0.3121
2,15,15,0.6726
2,0,0,0.2123
2,11,11,0.4777
2,0,0,0.2148
2,10,10,0.5866
2,14,14,0.5598
2,0,0,0.2081
2,0,0,0.2803
2,0,0,0.31
2,0,0,0.2282
2,0,0,0.2303
2,0,0,0.3486
2,0,0,0.3338
2,2,2,0.5999
2,0,0,0.2464
2,0,0,0.1826
2,0,0,0.3371
2,14,14,0.4947
2,2,2,0.4895
2,9,9,0.5402
2,11,11,0.3922
2,0,0,0.3482
2,14,14,0.4822
2,0,0,0.2365
2,0,0,0.1927
2,15,15,0.6123
2,14,14,0.4761
2,0,0,0.2187
2,0,0,0.2725
2,0,0,0.1546
2,0,0,0.2166
2,10,10,0.421
2,1,1,0.4767
2,15,15,0.4438
2,9,9,0.2928
2,15,15,0.4772
2,1,1,0.4145
2,9,9,0.5667
2,0,0,0.3661
2,11,11,0.4841
2,0,0,0.2227
2,0,0,0.2663
2,9,9,0.4602
2,0,0,0.2909
2,9,9,0.3839
2,2,2,0.5075
2,0,0,0.2807
2,11,11,0.3204
2,11,11,0.9877
2,10,10,0.5361
2,0,0,0.2402
2,2,2,0.4363
2,0,0,0.2731
2,0,0,0.1897
1,0,0,0.5712
1,0,0,0.9123
1,10,10,0.5001
1,0,0,0.4639
1,1,0,0.9634
1,14,14,0.5376
1,10,10,0.57
1,14,14,0.5312
1,2,2,0.4686
1,11,11,0.5636
1,15,15,0.6222
1,0,0,0.6061
1,11,11,0.4843
1,10,10,0.6389
1,2,2,0.5355
1,0,0,0.3779
1,0,0,0.3824
1,14,14,0.5826
1,2,2,0.5603
1,0,0,0.3401
1,0,0,0.3226
1,0,0,0.3205
1,0,0,0.3207
1,9,9,0.5403
1,0,0,0.3283
1,0,0,0.3347
1,14,14,0.5564
1,15,0,0.7796
1,15,15,1.0076
1,11,11,0.4839
1,11,11,0.4539
1,1,0,0.4723
1,0,0,0.2902
1,1,1,0.5495
1,1,1,0.6496
1,15,15,0.5487
1,0,0,0.6738
1,10,10,0.5678
1,0,0,0.6338
1,0,0,1.0484
1,0,0,0.2095
1,9,9,0.6698
1,15,15,0.5683
1,9,9,0.5657
1,2,2,0.4245
1,0,0,0.3685
1,0,0,0.2058
1,0,0,0.4359
1,0,0,0.2882
1,0,0,0.1584
1,9,9,0.5458
1,10,0,0.5093
1,0,0,0.3515
1,15,0,1.0884
1,1,1,0.4545
1,2,2,0.5342
1,0,0,0.2164
1,1,1,0.4498
1,9,9,0.4236
1,0,0,0.3583
1,0,0,0.2683
1,11,11,0.4279
1,0,0,0.2538
1,0,0,0.2155
1,0,0,0.2935
1,14,0,0.5496
1,0,0,0.2182
1,0,0,0.2336
1,0,14,0.7818
1,10,0,0.3618
1,11,11,0.6476
1,1,1,0.5557
1,0,11,0.7735
1,0,0,0.3743
1,9,9,0.5764
1,0,0,0.2241
1,0,0,0.23
1,0,0,0.7697
1,10,10,0.4902
1,0,0,0.2282
2,0,0,0.3007
2,0,0,0.2281
2,2,2,0.4441
2,10,10,0.3763
2,15,15,0.534
2,0,0,0.3904
2,10,10,0.4479
2,0,0,0.322
2,10,10,0.4943
2,10,10,0.5583
2,9,9,0.451
2,9,9,0.414
2,14,14,0.5543
2,0,0,0.3578
2,0,0,0.5564
2,0,0,0.3605
2,0,0,0.188
2,10,10,0.4107
2,2,2,0.3284
2,0,0,0.1382
2,1,1,0.5081
2,11,11,0.5165
2,1,1,0.5122
2,11,11,0.6342
2,0,0,0.2489
2,10,10,0.476
2,0,0,0.5205
2,0,0,0.2605
2,1,1,0.4038
2,11,11,0.3211
2,0,0,0.2825
2,1,1,0.4379
2,0,0,0.2041
2,0,0,0.2766
2,0,0,0.2392
2,0,0,0.621
2,15,15,0.4122
2,10,10,0.5314
2,0,0,0.2242
2,11,11,0.5092
2,15,15,0.4409
2,2,2,0.4667
2,0,0,0.2359
2,14,14,0.4364
2,0,0,0.2188
2,9,9,0.6597
2,14,14,0.5123
2,0,0,0.3976
2,2,2,0.4297
2,14,14,0.3829
2,0,9,0.728
2,0,0,0.2347
2,1,1,0.3544
2,0,0,0.2761
2,0,0,0.9516
2,2,2,0.4647
2,9,9,0.4477
2,14,14,0.4129
2,14,14,0.413
2,10,10,0.6121
2,2,2,0.3926
2,15,15,0.349
2,0,0,0.3187
2,0,0,0.2278
2,0,0,0.2003
2,15,15,0.8096
2,0,0,0.428
2,11,11,0.4004
2,0,0,0.5338
2,0,0,0.2149
2,0,0,0.5418
2,11,11,0.5197
2,9,9,0.3782
2,10,0,0.3449
2,9,9,0.3441
2,14,14,0.422
2,0,0,0.3606
2,0,0,0.5361
2,15,15,0.4421
2,11,11,0.5978
1,2,2,0.5668
1,2,2,0.5043
1,11,11,0.513
1,0,0,0.3538
1,11,11,0.8532
1,2,2,0.5386
1,0,0,0.3959
1,0,0,0.2286
1,0,0,0.2514
1,15,15,0.4098
1,0,0,0.2701
1,0,0,0.2386
1,10,10,0.5049
1,0,0,0.326
1,9,9,0.5315
1,15,15,0.471
1,0,0,0.4418
1,0,0,0.2717
1,0,0,0.2826
1,0,0,0.2897
1,0,0,0.2823
1,0,0,0.2846
1,0,0,0.3861
1,0,0,0.3138
1,10,10,0.5299
1,11,11,0.5441
1,1,0,0.3456
1,0,0,0.3339
1,11,11,0.51
1,2,2,0.6047
1,0,0,0.3321
1,15,15,0.5317
1,0,0,0.2724
1,2,2,0.5287
1,10,10,0.5577
1,2,2,0.5399
1,0,0,0.2542
1,0,0,0.2958
1,14,14,0.4743
1,1,1,0.4399
1,0,0,0.2178
1,0,0,0.1979
1,1,1,0.5222
1,14,14,0.6075
1,1,1,0.4549
1,11,11,0.5516
1,10,10,0.3938
1,0,0,0.2485
1,0,0,0.3044
1,0,0,0.272
1,0,0,0.2921
1,0,0,0.2236
1,10,10,0.5579
1,15,0,0.2902
1,15,15,0.3843
1,0,0,0.344
1,0,0,0.3121
1,2,2,0.4854
1,0,0,0.1737
1,0,0,0.229
1,0,0,0.2643
1,1,1,0.3482
1,9,0,0.4935
1,2,2,0.5762
1,11,11,0.5358
1,0,0,0.194
1,0,0,0.1557
1,2,2,0.4683
1,2,2,0.53
1,11,11,0.5698
1,9,9,0.5297
1,0,0,0.3237
1,14,14,0.6097
1,15,0,0.3201
1,11,11,0.4543
1,0,0,0.1997
1,15,0,0.6217
1,2,2,0.4562
1,0,0,0.3122
1,9,9,0.4478
2,0,0,0.3119
2,1,1,0.5643
2,0,0,0.2986
2,10,10,0.6222
2,0,0,0.2442
2,1,1,0.614
2,0,0,0.325
2,15,15,0.6979
2,11,11,0.814
2,14,14,0.5967
2,10,0,0.2439
2,14,14,0.3651
2,2,2,0.6409
2,14,14,0.3822
2,0,0,0.3524
2,0,0,0.2545
2,10,10,0.7042
2,0,0,0.2702
2,14,14,0.7018
2,14,14,0.5298
2,2,2,0.5456
2,0,0,0.3549
2,1,1,0.4433
2,0,0,0.2328
2,0,0,0.2382
2,15,15,0.6465
2,14,14,0.6324
2,0,0,0.3099
2,0,0,0.3984
2,0,0,0.2884
2,15,15,0.5569
2,11,11,0.5667
2,0,0,0.2601
2,15,15,0.4939
2,0,0,0.8319
2,0,0,0.3826
2,0,0,0.2509
2,11,11,0.3589
2,2,2,0.6463
2,0,0,0.3625
2,1,1,0.4665
2,0,0,0.1883
2,1,1,0.3782
2,11,11,0.4648
2,15,15,0.5025
2,10,10,0.539
2,15,15,0.6926
2,9,9,0.3803
2,0,0,0.346
2,0,0,0.327
2,0,0,0.2493
2,0,0,0.1322
2,0,0,0.2109
2,15,15,0.5458
2,0,0,0.2163
2,0,0,0.4067
2,1,1,0.3766
2,2,2,0.5463
2,0,0,0.165
2,0,0,0.1608
2,0,0,0.1847
2,11,11,0.4826
2,14,14,0.4289
2,9,9,0.4407
2,0,0,0.2069
2,0,0,0.279
2,11,11,0.6478
2,14,14,0.4505
2,10,10,0.5538
2,1,1,0.4146
2,2,2,0.4688
2,0,0,0.3366
2,9,0,0.2382
2,10,10,0.7445
2,11,11,0.4943
2,1,1,0.3925
2,15,0,0.5859
2,0,0,0.2871
2,0,0,0.4578
2,0,0,0.3181
